internal_project_id,reporting_date,planned_progress_pct,physical_progress_pct,progress_gap_pct,planned_expenditure_cr,period_expenditure_cr,cumulative_expenditure_cr,milestones_planned,milestones_completed,delay_days
PAI-03542,2024-04-01,3.9,0.0,3.9,4.45,8.52,8.52,6,0,55
PAI-03542,2024-05-01,7.98,0.89,7.09,9.12,3.39,11.91,6,0,0
PAI-03542,2024-06-01,16.15,4.35,11.8,18.45,6.96,18.87,6,0,31
PAI-03542,2024-07-01,16.43,8.72,7.71,18.77,5.35,24.22,6,0,55
PAI-03542,2024-08-01,22.79,14.33,8.45,26.03,3.08,27.3,6,1,41
PAI-03542,2024-09-01,26.83,16.97,9.86,30.65,3.43,30.73,6,0,36
PAI-03542,2024-10-01,27.07,17.26,9.81,30.93,4.09,34.82,6,2,17
PAI-03542,2024-11-01,34.16,23.57,10.6,39.03,2.92,37.74,6,2,28
PAI-03542,2024-12-01,36.88,23.2,13.68,42.13,3.77,41.51,6,2,33
PAI-03542,2025-01-01,44.98,32.0,12.97,51.38,3.93,45.44,6,2,31
PAI-03542,2025-02-01,51.0,37.41,13.59,58.26,3.5,48.94,6,2,67
PAI-03542,2025-03-01,45.74,32.15,13.58,52.25,6.59,55.53,6,2,54
PAI-03542,2025-04-01,55.87,41.87,14.0,63.83,2.39,57.92,6,2,34
PAI-03542,2025-05-01,64.77,49.1,15.66,73.99,2.67,60.59,6,4,37
PAI-03542,2025-06-01,75.48,61.32,14.16,86.23,3.6,64.19,6,3,54
PAI-03542,2025-07-01,78.71,64.5,14.21,89.91,3.82,68.01,6,3,69
PAI-03542,2025-08-01,88.6,74.31,14.3,101.22,4.44,72.45,6,4,25
PAI-03542,2025-09-01,91.73,73.18,18.55,104.8,3.93,76.38,6,5,39
PAI-03542,2025-10-01,78.13,58.26,19.87,89.26,2.68,79.06,6,5,78
PAI-03542,2025-11-01,96.91,77.24,19.67,110.71,8.39,87.45,6,5,46
PAI-03542,2025-12-01,100.0,83.34,16.66,114.24,3.87,91.32,6,4,51
PAI-03542,2026-01-01,89.82,72.28,17.54,102.61,2.48,93.8,6,5,75
PAI-03542,2026-02-01,100.0,87.72,12.28,114.24,3.07,96.87,6,5,35
PAI-03542,2026-03-01,100.0,82.75,17.25,114.24,4.66,101.53,6,5,44
PAI-03543,2024-04-01,4.8,0.0,4.8,3.17,2.36,2.36,5,1,0
PAI-03543,2024-05-01,10.78,4.6,6.17,7.13,1.71,4.07,5,1,10
PAI-03543,2024-06-01,13.67,13.11,0.56,9.04,2.59,6.66,5,1,0
PAI-03543,2024-07-01,16.95,12.11,4.84,11.22,1.56,8.22,5,0,22
PAI-03543,2024-08-01,19.92,19.31,0.61,13.18,2.59,10.81,5,1,0
PAI-03543,2024-09-01,25.27,20.63,4.64,16.72,2.84,13.65,5,1,16
PAI-03543,2024-10-01,29.49,23.07,6.42,19.51,5.29,18.94,5,1,29
PAI-03543,2024-11-01,42.77,38.08,4.69,28.3,3.69,22.63,5,0,42
PAI-03543,2024-12-01,39.68,37.92,1.76,26.25,2.61,25.24,5,1,3
PAI-03543,2025-01-01,47.72,43.28,4.44,31.57,1.72,26.96,5,2,17
PAI-03543,2025-02-01,47.64,45.99,1.65,31.52,2.53,29.49,5,2,22
PAI-03543,2025-03-01,48.82,46.14,2.68,32.3,4.49,33.98,5,2,9
PAI-03543,2025-04-01,64.07,57.05,7.02,42.39,5.58,39.56,5,3,27
PAI-03543,2025-05-01,69.35,67.89,1.46,45.88,1.24,40.8,5,2,14
PAI-03543,2025-06-01,62.96,58.28,4.68,41.65,3.44,44.24,5,1,0
PAI-03543,2025-07-01,82.74,81.72,1.02,54.74,1.3,45.54,5,2,0
PAI-03543,2025-08-01,66.38,63.48,2.89,43.91,2.6,48.14,5,5,0
PAI-03543,2025-09-01,72.38,69.32,3.06,47.89,3.75,51.89,5,3,2
PAI-03543,2025-10-01,89.52,82.46,7.05,59.22,3.18,55.07,5,3,27
PAI-03543,2025-11-01,92.2,92.2,0.0,61.0,3.41,58.48,5,3,0
PAI-03543,2025-12-01,100.0,100.0,0.0,66.16,3.41,61.89,5,3,0
PAI-03543,2026-01-01,88.6,88.6,0.0,58.62,3.07,64.96,5,3,0
PAI-03543,2026-02-01,100.0,96.05,3.95,66.16,5.22,70.18,5,5,9
PAI-03543,2026-03-01,100.0,99.79,0.21,66.16,3.7,73.88,5,4,3
PAI-03544,2024-04-01,4.29,1.0,3.29,2.35,2.95,2.95,7,0,41
PAI-03544,2024-05-01,8.11,4.1,4.01,4.46,2.77,5.72,7,1,0
PAI-03544,2024-06-01,12.75,12.72,0.03,7.0,1.86,7.58,7,0,23
PAI-03544,2024-07-01,15.76,15.59,0.17,8.65,3.89,11.47,7,1,11
PAI-03544,2024-08-01,26.95,25.47,1.48,14.8,4.12,15.59,7,0,7
PAI-03544,2024-09-01,24.29,24.29,0.0,13.34,2.65,18.24,7,2,0
PAI-03544,2024-10-01,29.54,29.3,0.24,16.23,1.36,19.6,7,2,10
PAI-03544,2024-11-01,33.79,33.79,0.0,18.56,1.46,21.06,7,2,14
PAI-03544,2024-12-01,45.43,43.81,1.62,24.95,3.11,24.17,7,2,14
PAI-03544,2025-01-01,52.43,52.43,0.0,28.8,1.9,26.07,7,2,10
PAI-03544,2025-02-01,53.58,52.79,0.79,29.43,3.31,29.38,7,3,39
PAI-03544,2025-03-01,58.28,54.72,3.56,32.01,2.57,31.95,7,3,29
PAI-03544,2025-04-01,59.0,58.99,0.01,32.4,1.34,33.29,7,3,39
PAI-03544,2025-05-01,70.45,69.34,1.11,38.69,1.57,34.86,7,5,20
PAI-03544,2025-06-01,72.05,72.05,0.0,39.57,1.96,36.82,7,5,0
PAI-03544,2025-07-01,61.03,61.03,0.0,33.52,2.32,39.14,7,4,0
PAI-03544,2025-08-01,75.73,75.73,0.0,41.59,3.53,42.67,7,5,0
PAI-03544,2025-09-01,70.48,70.09,0.39,38.71,2.46,45.13,7,6,25
PAI-03544,2025-10-01,82.3,81.71,0.59,45.2,2.64,47.77,7,5,22
PAI-03544,2025-11-01,87.74,86.47,1.27,48.19,2.28,50.05,7,6,19
PAI-03544,2025-12-01,89.92,89.92,0.0,49.38,3.18,53.23,7,5,30
PAI-03544,2026-01-01,100.0,98.23,1.77,54.92,3.91,57.14,7,7,8
PAI-03544,2026-02-01,100.0,99.56,0.44,54.92,1.99,59.13,7,5,17
PAI-03544,2026-03-01,100.0,96.08,3.92,54.92,3.69,62.82,7,5,31
PAI-03545,2024-04-01,4.4,0.0,4.4,2.06,2.74,2.74,7,0,0
PAI-03545,2024-05-01,10.03,10.03,0.0,4.7,2.03,4.77,7,1,0
PAI-03545,2024-06-01,13.72,13.72,0.0,6.42,1.92,6.69,7,2,0
PAI-03545,2024-07-01,17.43,17.43,0.0,8.16,2.02,8.71,7,0,11
PAI-03545,2024-08-01,21.06,20.56,0.5,9.86,1.79,10.5,7,1,17
PAI-03545,2024-09-01,25.78,25.14,0.64,12.07,1.45,11.95,7,0,0
PAI-03545,2024-10-01,31.17,28.57,2.61,14.6,3.94,15.89,7,0,10
PAI-03545,2024-11-01,37.44,33.26,4.18,17.54,2.36,18.25,7,2,3
PAI-03545,2024-12-01,47.78,42.19,5.59,22.38,0.75,19.0,7,2,27
PAI-03545,2025-01-01,40.6,40.6,0.0,19.01,1.01,20.01,7,3,0
PAI-03545,2025-02-01,55.3,51.72,3.58,25.9,3.25,23.26,7,1,5
PAI-03545,2025-03-01,52.99,52.99,0.0,24.82,3.26,26.52,7,5,3
PAI-03545,2025-04-01,61.05,61.05,0.0,28.59,2.1,28.62,7,3,0
PAI-03545,2025-05-01,68.42,66.33,2.09,32.05,2.66,31.28,7,5,2
PAI-03545,2025-06-01,60.69,60.66,0.03,28.43,2.2,33.48,7,4,13
PAI-03545,2025-07-01,64.44,64.44,0.0,30.18,1.14,34.62,7,4,8
PAI-03545,2025-08-01,85.12,83.89,1.23,39.87,1.7,36.32,7,5,14
PAI-03545,2025-09-01,71.98,71.98,0.0,33.72,1.69,38.01,7,5,10
PAI-03545,2025-10-01,83.51,82.88,0.62,39.11,1.87,39.88,7,5,16
PAI-03545,2025-11-01,85.15,83.09,2.06,39.89,1.33,41.21,7,5,14
PAI-03545,2025-12-01,85.95,85.95,0.0,40.26,1.49,42.7,7,4,0
PAI-03545,2026-01-01,100.0,100.0,0.0,46.84,2.69,45.39,7,6,0
PAI-03545,2026-02-01,100.0,100.0,0.0,46.84,2.12,47.51,7,6,3
PAI-03545,2026-03-01,95.12,95.09,0.03,44.56,2.59,50.1,7,7,0
PAI-03546,2024-04-01,4.88,0.0,4.88,5.38,4.23,4.23,5,0,53
PAI-03546,2024-05-01,7.86,0.0,7.86,8.66,3.01,7.24,5,0,17
PAI-03546,2024-06-01,13.86,5.48,8.39,15.28,2.91,10.15,5,1,0
PAI-03546,2024-07-01,20.73,10.44,10.29,22.84,2.99,13.14,5,1,28
PAI-03546,2024-08-01,19.25,8.02,11.23,21.21,4.51,17.65,5,1,15
PAI-03546,2024-09-01,25.45,12.11,13.33,28.04,3.64,21.29,5,1,42
PAI-03546,2024-10-01,30.13,20.53,9.6,33.21,2.19,23.48,5,2,0
PAI-03546,2024-11-01,40.7,29.23,11.47,44.85,3.6,27.08,5,2,27
PAI-03546,2024-12-01,35.08,26.11,8.97,38.66,10.41,37.49,5,2,40
PAI-03546,2025-01-01,38.21,25.36,12.85,42.11,5.24,42.73,5,1,45
PAI-03546,2025-02-01,56.41,44.87,11.54,62.17,3.4,46.13,5,2,15
PAI-03546,2025-03-01,60.16,45.95,14.21,66.3,3.31,49.44,5,2,45
PAI-03546,2025-04-01,56.58,44.33,12.25,62.36,5.06,54.5,5,1,29
PAI-03546,2025-05-01,65.39,53.88,11.51,72.06,2.4,56.9,5,2,37
PAI-03546,2025-06-01,64.04,50.76,13.28,70.58,4.3,61.2,5,2,60
PAI-03546,2025-07-01,62.45,51.88,10.57,68.83,4.31,65.51,5,2,52
PAI-03546,2025-08-01,69.34,54.91,14.43,76.42,8.64,74.15,5,2,19
PAI-03546,2025-09-01,95.84,87.08,8.76,105.62,4.54,78.69,5,4,28
PAI-03546,2025-10-01,74.4,61.28,13.13,82.0,3.57,82.26,5,2,62
PAI-03546,2025-11-01,100.0,83.5,16.5,110.21,4.08,86.34,5,3,30
PAI-03546,2025-12-01,84.22,71.87,12.35,92.82,3.84,90.18,5,4,31
PAI-03546,2026-01-01,85.8,68.26,17.54,94.56,5.88,96.06,5,4,50
PAI-03546,2026-02-01,98.11,84.69,13.43,108.13,3.14,99.2,5,5,39
PAI-03546,2026-03-01,94.15,80.49,13.66,103.76,5.08,104.28,5,4,59
PAI-03547,2024-04-01,5.14,5.14,0.0,2.03,1.76,1.76,6,0,0
PAI-03547,2024-05-01,10.58,9.71,0.87,4.17,0.92,2.68,6,0,15
PAI-03547,2024-06-01,15.24,10.52,4.72,6.01,1.27,3.95,6,0,17
PAI-03547,2024-07-01,18.63,18.63,0.0,7.34,2.56,6.51,6,0,0
PAI-03547,2024-08-01,23.9,23.48,0.43,9.42,3.59,10.1,6,0,14
PAI-03547,2024-09-01,25.4,25.4,0.0,10.01,2.07,12.17,6,1,0
PAI-03547,2024-10-01,30.16,26.3,3.85,11.89,2.0,14.17,6,0,9
PAI-03547,2024-11-01,33.0,31.13,1.88,13.01,1.35,15.52,6,1,0
PAI-03547,2024-12-01,44.73,44.73,0.0,17.63,2.09,17.61,6,3,0
PAI-03547,2025-01-01,49.38,49.38,0.0,19.46,2.55,20.16,6,2,0
PAI-03547,2025-02-01,53.2,53.2,0.0,20.97,1.27,21.43,6,2,0
PAI-03547,2025-03-01,50.17,50.08,0.09,19.77,2.61,24.04,6,3,13
PAI-03547,2025-04-01,57.32,57.32,0.0,22.59,1.26,25.3,6,3,4
PAI-03547,2025-05-01,66.2,64.64,1.57,26.09,2.68,27.98,6,4,14
PAI-03547,2025-06-01,76.96,76.96,0.0,30.33,1.25,29.23,6,3,3
PAI-03547,2025-07-01,78.66,75.28,3.39,31.0,1.17,30.4,6,4,26
PAI-03547,2025-08-01,77.12,72.47,4.66,30.39,1.68,32.08,6,3,22
PAI-03547,2025-09-01,93.81,93.41,0.4,36.97,3.38,35.46,6,4,15
PAI-03547,2025-10-01,100.0,94.33,5.67,39.41,1.58,37.04,6,4,50
PAI-03547,2025-11-01,90.59,90.59,0.0,35.7,1.41,38.45,6,4,43
PAI-03547,2025-12-01,100.0,99.01,0.99,39.41,1.5,39.95,6,6,0
PAI-03547,2026-01-01,100.0,99.28,0.72,39.41,2.58,42.53,6,5,0
PAI-03547,2026-02-01,100.0,97.71,2.29,39.41,1.22,43.75,6,6,26
PAI-03547,2026-03-01,100.0,100.0,0.0,39.41,0.89,44.64,6,5,9
PAI-03548,2024-04-01,4.28,3.68,0.6,2.91,3.46,3.46,5,0,0
PAI-03548,2024-05-01,10.74,10.07,0.66,7.29,3.78,7.24,5,0,0
PAI-03548,2024-06-01,14.92,11.01,3.92,10.13,3.68,10.92,5,0,9
PAI-03548,2024-07-01,19.77,15.88,3.89,13.43,4.12,15.04,5,1,0
PAI-03548,2024-08-01,25.17,22.26,2.91,17.09,2.01,17.05,5,1,3
PAI-03548,2024-09-01,25.79,25.79,0.0,17.51,5.28,22.33,5,1,0
PAI-03548,2024-10-01,31.03,28.18,2.85,21.07,3.52,25.85,5,1,2
PAI-03548,2024-11-01,35.54,35.54,0.0,24.14,2.76,28.61,5,0,0
PAI-03548,2024-12-01,42.44,37.64,4.8,28.82,4.79,33.4,5,1,29
PAI-03548,2025-01-01,39.48,39.48,0.0,26.81,4.9,38.3,5,1,4
PAI-03548,2025-02-01,52.08,52.08,0.0,35.37,2.1,40.4,5,3,30
PAI-03548,2025-03-01,55.71,54.21,1.5,37.83,3.28,43.68,5,2,0
PAI-03548,2025-04-01,69.45,67.57,1.88,47.16,2.66,46.34,5,3,2
PAI-03548,2025-05-01,59.6,56.26,3.34,40.47,3.95,50.29,5,3,18
PAI-03548,2025-06-01,58.06,56.39,1.67,39.43,1.84,52.13,5,4,0
PAI-03548,2025-07-01,86.09,83.36,2.73,58.46,3.73,55.86,5,2,11
PAI-03548,2025-08-01,73.87,71.42,2.45,50.17,2.75,58.61,5,3,36
PAI-03548,2025-09-01,92.52,92.52,0.0,62.83,1.93,60.54,5,2,15
PAI-03548,2025-10-01,84.29,83.66,0.63,57.24,2.6,63.14,5,2,16
PAI-03548,2025-11-01,100.0,100.0,0.0,67.91,2.35,65.49,5,4,8
PAI-03548,2025-12-01,100.0,96.16,3.84,67.91,2.72,68.21,5,5,36
PAI-03548,2026-01-01,89.76,89.76,0.0,60.95,3.48,71.69,5,4,0
PAI-03548,2026-02-01,91.15,91.15,0.0,61.9,3.0,74.69,5,5,0
PAI-03548,2026-03-01,93.44,91.18,2.27,63.46,5.22,79.91,5,4,31
PAI-03549,2024-04-01,4.28,0.0,4.28,1.48,1.41,1.41,5,0,0
PAI-03549,2024-05-01,7.86,4.37,3.49,2.72,0.87,2.28,5,0,29
PAI-03549,2024-06-01,14.42,9.38,5.04,4.99,1.77,4.05,5,0,16
PAI-03549,2024-07-01,18.99,12.52,6.47,6.57,2.27,6.32,5,1,11
PAI-03549,2024-08-01,22.71,19.49,3.22,7.85,1.1,7.42,5,2,0
PAI-03549,2024-09-01,24.39,22.32,2.07,8.43,1.9,9.32,5,2,10
PAI-03549,2024-10-01,27.14,20.88,6.25,9.38,1.06,10.38,5,1,27
PAI-03549,2024-11-01,35.97,33.64,2.33,12.44,1.23,11.61,5,3,0
PAI-03549,2024-12-01,41.77,40.7,1.07,14.44,1.71,13.32,5,2,3
PAI-03549,2025-01-01,47.92,43.02,4.89,16.57,1.25,14.57,5,3,0
PAI-03549,2025-02-01,53.42,47.65,5.77,18.47,1.24,15.81,5,2,45
PAI-03549,2025-03-01,46.8,42.33,4.48,16.18,2.03,17.84,5,1,10
PAI-03549,2025-04-01,59.73,54.52,5.21,20.65,1.41,19.25,5,2,7
PAI-03549,2025-05-01,74.82,72.93,1.89,25.87,1.25,20.5,5,3,6
PAI-03549,2025-06-01,73.56,70.2,3.36,25.44,2.52,23.02,5,2,52
PAI-03549,2025-07-01,80.96,77.96,3.0,28.0,0.77,23.79,5,4,29
PAI-03549,2025-08-01,77.76,75.26,2.49,26.89,1.04,24.83,5,4,22
PAI-03549,2025-09-01,83.01,78.23,4.77,28.7,1.54,26.37,5,3,15
PAI-03549,2025-10-01,85.05,84.71,0.34,29.41,1.25,27.62,5,4,29
PAI-03549,2025-11-01,76.36,70.2,6.16,26.41,2.48,30.1,5,4,15
PAI-03549,2025-12-01,97.18,97.16,0.01,33.6,1.93,32.03,5,3,0
PAI-03549,2026-01-01,91.82,91.82,0.0,31.75,1.08,33.11,5,3,3
PAI-03549,2026-02-01,100.0,96.99,3.01,34.58,1.5,34.61,5,3,0
PAI-03549,2026-03-01,100.0,98.68,1.32,34.58,1.84,36.45,5,5,32
PAI-03550,2024-04-01,4.44,0.0,4.44,0.94,0.6,0.6,8,0,0
PAI-03550,2024-05-01,10.57,3.22,7.34,2.25,0.63,1.23,8,0,37
PAI-03550,2024-06-01,14.29,10.61,3.68,3.04,1.02,2.25,8,0,8
PAI-03550,2024-07-01,18.18,18.18,0.0,3.86,1.73,3.98,8,1,3
PAI-03550,2024-08-01,19.07,19.07,0.0,4.05,1.53,5.51,8,1,0
PAI-03550,2024-09-01,24.36,23.07,1.29,5.18,0.55,6.06,8,1,0
PAI-03550,2024-10-01,33.02,28.26,4.76,7.02,0.6,6.66,8,0,9
PAI-03550,2024-11-01,30.86,29.92,0.94,6.56,1.04,7.7,8,3,9
PAI-03550,2024-12-01,43.78,41.61,2.16,9.3,1.69,9.39,8,1,18
PAI-03550,2025-01-01,53.9,53.9,0.0,11.45,0.35,9.74,8,2,0
PAI-03550,2025-02-01,51.11,46.63,4.48,10.86,0.66,10.4,8,4,35
PAI-03550,2025-03-01,52.36,49.84,2.52,11.13,0.67,11.07,8,4,12
PAI-03550,2025-04-01,64.57,59.73,4.83,13.72,0.81,11.88,8,4,0
PAI-03550,2025-05-01,70.27,64.96,5.31,14.93,1.13,13.01,8,3,0
PAI-03550,2025-06-01,78.24,74.69,3.55,16.63,0.74,13.75,8,3,0
PAI-03550,2025-07-01,80.09,72.62,7.46,17.02,1.52,15.27,8,6,0
PAI-03550,2025-08-01,81.53,78.97,2.56,17.33,0.63,15.9,8,6,15
PAI-03550,2025-09-01,76.92,73.49,3.43,16.35,1.13,17.03,8,4,0
PAI-03550,2025-10-01,86.0,86.0,0.0,18.27,0.67,17.7,8,7,0
PAI-03550,2025-11-01,94.71,88.14,6.57,20.13,0.6,18.3,8,7,46
PAI-03550,2025-12-01,100.0,99.14,0.86,21.25,0.8,19.1,8,6,0
PAI-03550,2026-01-01,98.01,91.46,6.55,20.83,0.6,19.7,8,7,25
PAI-03550,2026-02-01,91.05,86.68,4.37,19.35,0.59,20.29,8,7,23
PAI-03550,2026-03-01,93.07,91.78,1.29,19.78,1.44,21.73,8,6,20
PAI-03551,2024-04-01,4.98,0.0,4.98,6.02,7.67,7.67,5,1,25
PAI-03551,2024-05-01,9.42,7.09,2.33,11.37,6.26,13.93,5,1,0
PAI-03551,2024-06-01,13.04,10.21,2.83,15.74,5.68,19.61,5,0,20
PAI-03551,2024-07-01,15.56,14.38,1.18,18.78,8.58,28.19,5,0,0
PAI-03551,2024-08-01,23.75,19.78,3.97,28.67,4.68,32.87,5,0,12
PAI-03551,2024-09-01,31.26,26.43,4.83,37.73,6.53,39.4,5,0,4
PAI-03551,2024-10-01,31.94,27.67,4.27,38.55,5.65,45.05,5,1,24
PAI-03551,2024-11-01,34.23,30.92,3.31,41.31,2.83,47.88,5,0,9
PAI-03551,2024-12-01,47.19,45.94,1.24,56.95,3.47,51.35,5,3,23
PAI-03551,2025-01-01,42.14,37.65,4.5,50.86,8.45,59.8,5,0,12
PAI-03551,2025-02-01,49.03,43.65,5.38,59.18,6.77,66.57,5,3,0
PAI-03551,2025-03-01,61.77,56.16,5.61,74.55,6.11,72.68,5,2,0
PAI-03551,2025-04-01,63.51,61.33,2.18,76.65,6.76,79.44,5,3,39
PAI-03551,2025-05-01,74.38,72.3,2.08,89.76,3.77,83.21,5,2,12
PAI-03551,2025-06-01,57.07,52.15,4.91,68.88,5.82,89.03,5,3,8
PAI-03551,2025-07-01,71.39,70.98,0.42,86.16,7.15,96.18,5,2,20
PAI-03551,2025-08-01,81.53,79.12,2.42,98.4,4.85,101.03,5,3,4
PAI-03551,2025-09-01,76.57,73.48,3.08,92.41,4.89,105.92,5,3,0
PAI-03551,2025-10-01,74.5,70.52,3.98,89.92,5.45,111.37,5,4,0
PAI-03551,2025-11-01,78.28,78.28,0.0,94.48,4.45,115.82,5,4,0
PAI-03551,2025-12-01,86.12,82.66,3.46,103.93,4.37,120.19,5,5,23
PAI-03551,2026-01-01,100.0,97.21,2.79,120.69,6.23,126.42,5,5,0
PAI-03551,2026-02-01,99.63,95.03,4.59,120.24,9.07,135.49,5,5,19
PAI-03551,2026-03-01,100.0,98.67,1.33,120.69,3.34,138.83,5,3,23
PAI-03552,2024-04-01,4.79,1.57,3.22,0.35,0.35,0.35,8,0,25
PAI-03552,2024-05-01,9.18,8.92,0.26,0.66,0.43,0.78,8,0,7
PAI-03552,2024-06-01,14.51,10.64,3.87,1.05,0.56,1.34,8,1,0
PAI-03552,2024-07-01,15.87,12.47,3.39,1.15,0.37,1.71,8,0,0
PAI-03552,2024-08-01,22.05,17.67,4.38,1.59,0.26,1.97,8,1,37
PAI-03552,2024-09-01,31.44,31.44,0.0,2.27,0.28,2.25,8,1,0
PAI-03552,2024-10-01,29.39,29.39,0.0,2.12,0.34,2.59,8,2,15
PAI-03552,2024-11-01,38.19,37.72,0.48,2.76,0.29,2.88,8,2,0
PAI-03552,2024-12-01,36.11,32.56,3.55,2.61,0.25,3.13,8,3,0
PAI-03552,2025-01-01,39.78,33.45,6.33,2.87,0.31,3.44,8,2,0
PAI-03552,2025-02-01,56.11,50.31,5.8,4.05,0.4,3.84,8,4,26
PAI-03552,2025-03-01,62.9,60.48,2.42,4.54,0.34,4.18,8,4,0
PAI-03552,2025-04-01,56.4,50.1,6.3,4.07,0.26,4.44,8,3,27
PAI-03552,2025-05-01,63.61,62.27,1.34,4.59,0.26,4.7,8,4,32
PAI-03552,2025-06-01,57.99,57.99,0.0,4.19,0.49,5.19,8,4,0
PAI-03552,2025-07-01,63.91,61.74,2.17,4.61,0.36,5.55,8,5,0
PAI-03552,2025-08-01,86.91,84.78,2.12,6.27,0.31,5.86,8,5,0
PAI-03552,2025-09-01,90.65,88.78,1.87,6.54,0.35,6.21,8,5,62
PAI-03552,2025-10-01,100.0,96.91,3.09,7.22,0.39,6.6,8,6,13
PAI-03552,2025-11-01,85.0,79.51,5.48,6.14,0.38,6.98,8,5,0
PAI-03552,2025-12-01,93.7,91.77,1.93,6.76,0.24,7.22,8,7,0
PAI-03552,2026-01-01,100.0,100.0,0.0,7.22,0.15,7.37,8,8,8
PAI-03552,2026-02-01,100.0,96.3,3.7,7.22,0.21,7.58,8,8,17
PAI-03552,2026-03-01,99.38,96.45,2.93,7.18,0.37,7.95,8,8,20
PAI-03553,2024-04-01,5.36,0.0,5.36,3.98,3.8,3.8,5,1,27
PAI-03553,2024-05-01,9.94,4.96,4.98,7.39,3.81,7.61,5,0,10
PAI-03553,2024-06-01,11.98,3.52,8.46,8.91,2.66,10.27,5,1,2
PAI-03553,2024-07-01,21.25,14.75,6.5,15.8,2.67,12.94,5,0,57
PAI-03553,2024-08-01,20.46,16.25,4.21,15.21,2.4,15.34,5,0,0
PAI-03553,2024-09-01,30.13,20.32,9.82,22.4,2.66,18.0,5,1,28
PAI-03553,2024-10-01,28.46,19.64,8.83,21.16,2.29,20.29,5,2,11
PAI-03553,2024-11-01,32.42,27.84,4.58,24.1,3.15,23.44,5,1,41
PAI-03553,2024-12-01,46.27,38.44,7.83,34.4,2.88,26.32,5,2,31
PAI-03553,2025-01-01,45.41,36.21,9.19,33.76,2.17,28.49,5,1,0
PAI-03553,2025-02-01,43.4,31.61,11.78,32.27,1.96,30.45,5,3,29
PAI-03553,2025-03-01,61.7,50.87,10.83,45.88,1.29,31.74,5,2,12
PAI-03553,2025-04-01,65.63,55.46,10.17,48.79,1.79,33.53,5,3,22
PAI-03553,2025-05-01,54.25,47.75,6.5,40.33,3.86,37.39,5,3,22
PAI-03553,2025-06-01,60.53,52.98,7.55,45.0,2.64,40.03,5,2,46
PAI-03553,2025-07-01,80.17,67.64,12.53,59.61,3.35,43.38,5,2,35
PAI-03553,2025-08-01,73.93,62.31,11.62,54.96,2.69,46.07,5,4,32
PAI-03553,2025-09-01,93.79,82.59,11.2,69.74,2.51,48.58,5,3,27
PAI-03553,2025-10-01,90.79,85.7,5.09,67.5,5.53,54.11,5,4,12
PAI-03553,2025-11-01,82.66,76.15,6.51,61.46,7.57,61.68,5,4,36
PAI-03553,2025-12-01,96.04,85.43,10.62,71.41,3.45,65.13,5,4,26
PAI-03553,2026-01-01,96.19,86.31,9.88,71.52,2.42,67.55,5,5,31
PAI-03553,2026-02-01,87.95,75.02,12.92,65.39,2.41,69.96,5,3,30
PAI-03553,2026-03-01,100.0,87.2,12.8,74.35,6.08,76.04,5,5,51
PAI-03554,2024-04-01,5.34,0.0,5.34,4.87,4.13,4.13,7,1,45
PAI-03554,2024-05-01,10.43,0.0,10.43,9.5,1.85,5.98,7,0,25
PAI-03554,2024-06-01,13.68,1.88,11.8,12.47,3.91,9.89,7,0,33
PAI-03554,2024-07-01,16.38,6.04,10.35,14.93,2.25,12.14,7,0,34
PAI-03554,2024-08-01,25.24,14.74,10.5,23.0,2.19,14.33,7,1,3
PAI-03554,2024-09-01,28.67,15.8,12.87,26.13,2.13,16.46,7,1,39
PAI-03554,2024-10-01,28.04,14.96,13.08,25.56,4.07,20.53,7,2,68
PAI-03554,2024-11-01,36.3,26.0,10.29,33.09,2.45,22.98,7,3,51
PAI-03554,2024-12-01,34.76,22.61,12.14,31.68,3.25,26.23,7,3,42
PAI-03554,2025-01-01,40.25,26.14,14.11,36.69,4.66,30.89,7,2,76
PAI-03554,2025-02-01,56.7,39.21,17.49,51.68,2.66,33.55,7,3,60
PAI-03554,2025-03-01,56.89,45.33,11.55,51.85,5.65,39.2,7,4,48
PAI-03554,2025-04-01,63.99,50.25,13.74,58.33,6.1,45.3,7,3,36
PAI-03554,2025-05-01,59.2,44.98,14.22,53.96,5.68,50.98,7,4,19
PAI-03554,2025-06-01,65.72,49.61,16.11,59.91,4.24,55.22,7,5,44
PAI-03554,2025-07-01,76.45,60.82,15.64,69.69,2.53,57.75,7,4,68
PAI-03554,2025-08-01,67.1,53.91,13.19,61.16,4.01,61.76,7,5,60
PAI-03554,2025-09-01,86.54,72.08,14.46,78.88,9.13,70.89,7,6,40
PAI-03554,2025-10-01,83.1,68.63,14.46,75.74,3.93,74.82,7,6,36
PAI-03554,2025-11-01,97.23,85.1,12.13,88.63,3.53,78.35,7,5,35
PAI-03554,2025-12-01,100.0,83.12,16.88,91.15,6.07,84.42,7,5,60
PAI-03554,2026-01-01,90.7,73.09,17.6,82.67,3.5,87.92,7,7,50
PAI-03554,2026-02-01,100.0,85.51,14.49,91.15,5.46,93.38,7,6,31
PAI-03554,2026-03-01,100.0,80.44,19.56,91.15,3.28,96.66,7,5,31
PAI-03555,2024-04-01,4.74,0.44,4.3,6.36,5.38,5.38,5,0,12
PAI-03555,2024-05-01,9.79,9.79,0.0,13.16,7.78,13.16,5,0,0
PAI-03555,2024-06-01,12.57,9.46,3.1,16.88,6.58,19.74,5,0,0
PAI-03555,2024-07-01,21.31,18.17,3.14,28.62,3.44,23.18,5,1,39
