internal_project_id,project_code,legacy_ocms_code,pmgid,mapping_method,mapping_confidence
PAI-04443,PRJ-572795,OCMS-942689,PM-9037168,synthetic_direct_mapping,0.953
PAI-04444,PRJ-207909,OCMS-795072,PM-1176153,synthetic_direct_mapping,0.989
PAI-04445,PRJ-681545,OCMS-764011,PM-8642007,synthetic_direct_mapping,0.97
PAI-04446,PRJ-384928,OCMS-160834,PM-8132235,synthetic_direct_mapping,0.987
PAI-04447,PRJ-692744,OCMS-496710,PM-5901276,synthetic_direct_mapping,0.967
PAI-04448,PRJ-319561,OCMS-115614,PM-9323631,synthetic_direct_mapping,0.991
PAI-04449,PRJ-650587,OCMS-729261,PM-3353433,synthetic_direct_mapping,0.981
PAI-04450,PRJ-336080,OCMS-153556,PM-2555876,synthetic_direct_mapping,0.988
PAI-04451,PRJ-612772,OCMS-222169,PM-4098321,synthetic_direct_mapping,0.98
PAI-04452,PRJ-525617,OCMS-445066,PM-3585242,synthetic_direct_mapping,0.941
PAI-04453,PRJ-747920,OCMS-743919,PM-7083962,synthetic_direct_mapping,0.978
PAI-04454,PRJ-188972,OCMS-567904,PM-4769173,synthetic_direct_mapping,0.971
PAI-04455,PRJ-674453,OCMS-100393,PM-6252859,synthetic_direct_mapping,0.944
PAI-04456,PRJ-473958,OCMS-947732,PM-7341994,synthetic_direct_mapping,0.987
PAI-04457,PRJ-677863,OCMS-240902,PM-7772330,synthetic_direct_mapping,0.986
PAI-04458,PRJ-792638,OCMS-824073,PM-4469227,synthetic_direct_mapping,0.955
PAI-04459,PRJ-340818,OCMS-352864,PM-5036655,synthetic_direct_mapping,0.993
PAI-04460,PRJ-119366,OCMS-440550,PM-3729992,synthetic_direct_mapping,0.989
PAI-04461,PRJ-742532,OCMS-332313,PM-7183217,synthetic_direct_mapping,0.988
PAI-04462,PRJ-920794,OCMS-867464,PM-4426705,synthetic_direct_mapping,0.955
PAI-04463,PRJ-841614,OCMS-866790,PM-8840937,synthetic_direct_mapping,0.957
PAI-04464,PRJ-815845,OCMS-856428,PM-2919625,synthetic_direct_mapping,0.942
PAI-04465,PRJ-165620,OCMS-185490,PM-6733180,synthetic_direct_mapping,0.958
PAI-04466,PRJ-158475,OCMS-136780,PM-3029775,synthetic_direct_mapping,0.957
PAI-04467,PRJ-614514,OCMS-916381,PM-1975722,synthetic_direct_mapping,0.985
PAI-04468,PRJ-409517,OCMS-292797,PM-5764414,synthetic_direct_mapping,0.986
PAI-04469,PRJ-501298,OCMS-802335,PM-2638513,synthetic_direct_mapping,0.963
PAI-04470,PRJ-865819,OCMS-115365,PM-3487923,synthetic_direct_mapping,0.961
PAI-04471,PRJ-212730,OCMS-664794,PM-6842812,synthetic_direct_mapping,0.964
PAI-04472,PRJ-453890,OCMS-542132,PM-7487780,synthetic_direct_mapping,0.952
PAI-04473,PRJ-805262,OCMS-637031,PM-5395308,synthetic_direct_mapping,0.955
PAI-04474,PRJ-393795,OCMS-977316,PM-1122235,synthetic_direct_mapping,0.977
PAI-04475,PRJ-357185,OCMS-122336,PM-8829545,synthetic_direct_mapping,0.948
PAI-04476,PRJ-266353,OCMS-822128,PM-2526274,synthetic_direct_mapping,0.997
PAI-04477,PRJ-688554,OCMS-955142,PM-5134505,synthetic_direct_mapping,0.992
PAI-04478,PRJ-639903,OCMS-141928,PM-1302367,synthetic_direct_mapping,0.961
PAI-04479,PRJ-126911,OCMS-905476,PM-3468738,synthetic_direct_mapping,0.95
PAI-04480,PRJ-806243,OCMS-124182,PM-3120202,synthetic_direct_mapping,0.992
PAI-04481,PRJ-116573,OCMS-873355,PM-2515762,synthetic_direct_mapping,0.946
PAI-04482,PRJ-494346,OCMS-360514,PM-4466013,synthetic_direct_mapping,0.946
PAI-04483,PRJ-965552,OCMS-903671,PM-7382224,synthetic_direct_mapping,0.961
PAI-04484,PRJ-432836,OCMS-901705,PM-6184411,synthetic_direct_mapping,0.988
PAI-04485,PRJ-644207,OCMS-509449,PM-4303979,synthetic_direct_mapping,0.961
PAI-04486,PRJ-783871,OCMS-513367,PM-7240295,synthetic_direct_mapping,0.977
PAI-04487,PRJ-165573,OCMS-566589,PM-4256065,synthetic_direct_mapping,0.959
PAI-04488,PRJ-744375,OCMS-317840,PM-9049440,synthetic_direct_mapping,0.96
PAI-04489,PRJ-316507,OCMS-635859,PM-9830848,synthetic_direct_mapping,0.963
PAI-04490,PRJ-837314,OCMS-167985,PM-8467488,synthetic_direct_mapping,0.972
PAI-04491,PRJ-446350,OCMS-391904,PM-7293221,synthetic_direct_mapping,0.946
PAI-04492,PRJ-301596,OCMS-302758,PM-5526809,synthetic_direct_mapping,0.954
PAI-04493,PRJ-960690,OCMS-533969,PM-7851819,synthetic_direct_mapping,0.968
PAI-04494,PRJ-522594,OCMS-635946,PM-4837143,synthetic_direct_mapping,0.974
PAI-04495,PRJ-138413,OCMS-661975,PM-8912501,synthetic_direct_mapping,0.944
PAI-04496,PRJ-426599,OCMS-158666,PM-2391229,synthetic_direct_mapping,0.992
PAI-04497,PRJ-368243,OCMS-324906,PM-6893838,synthetic_direct_mapping,0.998
PAI-04498,PRJ-536405,OCMS-182523,PM-8403408,synthetic_direct_mapping,0.986
PAI-04499,PRJ-766139,OCMS-302777,PM-5686291,synthetic_direct_mapping,0.961
PAI-04500,PRJ-748766,OCMS-174876,PM-7981534,synthetic_direct_mapping,0.967
PAI-04501,PRJ-682885,OCMS-467562,PM-5415524,synthetic_direct_mapping,0.942
PAI-04502,PRJ-157014,OCMS-209132,PM-2935475,synthetic_direct_mapping,0.96
PAI-04503,PRJ-452176,OCMS-579210,PM-6373926,synthetic_direct_mapping,0.999
PAI-04504,PRJ-294878,OCMS-980843,PM-4469029,synthetic_direct_mapping,0.975
PAI-04505,PRJ-136696,OCMS-785237,PM-6930079,synthetic_direct_mapping,0.944
PAI-04506,PRJ-863272,OCMS-143395,PM-3655865,synthetic_direct_mapping,0.945
PAI-04507,PRJ-884842,OCMS-851052,PM-6602011,synthetic_direct_mapping,0.962
PAI-04508,PRJ-964174,OCMS-840053,PM-1610690,synthetic_direct_mapping,0.994
PAI-04509,PRJ-928996,OCMS-263586,PM-4955835,synthetic_direct_mapping,0.986
PAI-04510,PRJ-497910,OCMS-479466,PM-3734455,synthetic_direct_mapping,0.954
PAI-04511,PRJ-456417,OCMS-974739,PM-6994687,synthetic_direct_mapping,0.95
PAI-04512,PRJ-394778,OCMS-428070,PM-9853164,synthetic_direct_mapping,0.96
PAI-04513,PRJ-272674,OCMS-320009,PM-7936712,synthetic_direct_mapping,0.961
PAI-04514,PRJ-259853,OCMS-229173,PM-6885442,synthetic_direct_mapping,0.964
PAI-04515,PRJ-331443,OCMS-618778,PM-9962849,synthetic_direct_mapping,0.982
PAI-04516,PRJ-362393,OCMS-450535,PM-8801055,synthetic_direct_mapping,0.971
PAI-04517,PRJ-523639,OCMS-887995,PM-6108188,synthetic_direct_mapping,0.951
PAI-04518,PRJ-106162,OCMS-198071,PM-6366191,synthetic_direct_mapping,0.985
PAI-04519,PRJ-300736,OCMS-764864,PM-3675728,synthetic_direct_mapping,0.964
PAI-04520,PRJ-968823,OCMS-929415,PM-1883950,synthetic_direct_mapping,0.965
PAI-04521,PRJ-273173,OCMS-593710,PM-7578740,synthetic_direct_mapping,0.977
PAI-04522,PRJ-877986,OCMS-384261,PM-5079575,synthetic_direct_mapping,0.988
PAI-04523,PRJ-915596,OCMS-522711,PM-3816598,synthetic_direct_mapping,0.976
PAI-04524,PRJ-977944,OCMS-730097,PM-4608185,synthetic_direct_mapping,0.982
PAI-04525,PRJ-962372,OCMS-790810,PM-3808072,synthetic_direct_mapping,0.975
PAI-04526,PRJ-581893,OCMS-367331,PM-1273041,synthetic_direct_mapping,0.981
PAI-04527,PRJ-398372,OCMS-276781,PM-2112314,synthetic_direct_mapping,0.942
PAI-04528,PRJ-120038,OCMS-553728,PM-3867859,synthetic_direct_mapping,0.954
PAI-04529,PRJ-600710,OCMS-252675,PM-3745793,synthetic_direct_mapping,0.966
PAI-04530,PRJ-734394,OCMS-994490,PM-5011456,synthetic_direct_mapping,0.966
PAI-04531,PRJ-552552,OCMS-724206,PM-4636395,synthetic_direct_mapping,0.969
PAI-04532,PRJ-643526,OCMS-315681,PM-7970173,synthetic_direct_mapping,0.974
PAI-04533,PRJ-374709,OCMS-309143,PM-4345110,synthetic_direct_mapping,0.996
PAI-04534,PRJ-389759,OCMS-545694,PM-8270920,synthetic_direct_mapping,0.983
PAI-04535,PRJ-524348,OCMS-640364,PM-2462622,synthetic_direct_mapping,0.944
PAI-04536,PRJ-519836,OCMS-482921,PM-8478796,synthetic_direct_mapping,0.968
PAI-04537,PRJ-916771,OCMS-211516,PM-9467600,synthetic_direct_mapping,0.986
PAI-04538,PRJ-803908,OCMS-417076,PM-3401207,synthetic_direct_mapping,0.96
PAI-04539,PRJ-368125,OCMS-778750,PM-6515447,synthetic_direct_mapping,0.978
PAI-04540,PRJ-613278,OCMS-183564,PM-7767481,synthetic_direct_mapping,0.979
PAI-04541,PRJ-505424,OCMS-704658,PM-6158293,synthetic_direct_mapping,0.997
PAI-04542,PRJ-845151,OCMS-773504,PM-8158614,synthetic_direct_mapping,0.966
PAI-04543,PRJ-546615,OCMS-631121,PM-6822697,synthetic_direct_mapping,0.984
PAI-04544,PRJ-893267,OCMS-753676,PM-4519328,synthetic_direct_mapping,0.959
PAI-04545,PRJ-211416,OCMS-940779,PM-1898847,synthetic_direct_mapping,0.949
PAI-04546,PRJ-685212,OCMS-165698,PM-7577517,synthetic_direct_mapping,0.977
PAI-04547,PRJ-961420,OCMS-360478,PM-7147304,synthetic_direct_mapping,0.97
PAI-04548,PRJ-705810,OCMS-281161,PM-4593027,synthetic_direct_mapping,0.995
PAI-04549,PRJ-258644,OCMS-720961,PM-6950750,synthetic_direct_mapping,0.965
PAI-04550,PRJ-336576,OCMS-767349,PM-9021528,synthetic_direct_mapping,0.941
PAI-04551,PRJ-469653,OCMS-744053,PM-2179700,synthetic_direct_mapping,0.979
PAI-04552,PRJ-631542,OCMS-466704,PM-4668576,synthetic_direct_mapping,0.973
PAI-04553,PRJ-701019,OCMS-643774,PM-5121698,synthetic_direct_mapping,0.953
PAI-04554,PRJ-217485,OCMS-347789,PM-7985976,synthetic_direct_mapping,0.951
PAI-04555,PRJ-748001,OCMS-936041,PM-3465898,synthetic_direct_mapping,0.948
PAI-04556,PRJ-254334,OCMS-132121,PM-6212879,synthetic_direct_mapping,0.981
PAI-04557,PRJ-226022,OCMS-411312,PM-5435923,synthetic_direct_mapping,0.978
PAI-04558,PRJ-334793,OCMS-445741,PM-8347181,synthetic_direct_mapping,0.973
PAI-04559,PRJ-952613,OCMS-925387,PM-3472906,synthetic_direct_mapping,0.94
PAI-04560,PRJ-893502,OCMS-552956,PM-2838314,synthetic_direct_mapping,0.993
PAI-04561,PRJ-512329,OCMS-975344,PM-3627138,synthetic_direct_mapping,0.992
PAI-04562,PRJ-904568,OCMS-864642,PM-1060040,synthetic_direct_mapping,0.974
PAI-04563,PRJ-423471,OCMS-116053,PM-7248789,synthetic_direct_mapping,0.949
PAI-04564,PRJ-211849,OCMS-951363,PM-1288591,synthetic_direct_mapping,0.996
PAI-04565,PRJ-436809,OCMS-744891,PM-8740159,synthetic_direct_mapping,0.992
PAI-04566,PRJ-103902,OCMS-209199,PM-4517004,synthetic_direct_mapping,0.941
PAI-04567,PRJ-531885,OCMS-701657,PM-9976383,synthetic_direct_mapping,0.993
PAI-04568,PRJ-954608,OCMS-481084,PM-6947079,synthetic_direct_mapping,0.983
PAI-04569,PRJ-492332,OCMS-244550,PM-3854218,synthetic_direct_mapping,0.966
PAI-04570,PRJ-660344,OCMS-810523,PM-5008564,synthetic_direct_mapping,0.995
PAI-04571,PRJ-574807,OCMS-399410,PM-2146053,synthetic_direct_mapping,0.99
PAI-04572,PRJ-777256,OCMS-809850,PM-5681560,synthetic_direct_mapping,0.956
PAI-04573,PRJ-363804,OCMS-604964,PM-6578884,synthetic_direct_mapping,0.986
PAI-04574,PRJ-942605,OCMS-700176,PM-3095704,synthetic_direct_mapping,0.976
PAI-04575,PRJ-615308,OCMS-737019,PM-6810984,synthetic_direct_mapping,0.995
PAI-04576,PRJ-259869,OCMS-725127,PM-6134977,synthetic_direct_mapping,0.958
PAI-04577,PRJ-642266,OCMS-572880,PM-8093650,synthetic_direct_mapping,0.963
PAI-04578,PRJ-993343,OCMS-818242,PM-2639643,synthetic_direct_mapping,0.972
PAI-04579,PRJ-318074,OCMS-874682,PM-7083214,synthetic_direct_mapping,0.991
PAI-04580,PRJ-894101,OCMS-668410,PM-4766693,synthetic_direct_mapping,0.965
PAI-04581,PRJ-450860,OCMS-183838,PM-8322592,synthetic_direct_mapping,0.994
PAI-04582,PRJ-605609,OCMS-844741,PM-4124319,synthetic_direct_mapping,0.984
PAI-04583,PRJ-996272,OCMS-538851,PM-3745048,synthetic_direct_mapping,0.968
PAI-04584,PRJ-657501,OCMS-935862,PM-2358474,synthetic_direct_mapping,0.952
PAI-04585,PRJ-219495,OCMS-144146,PM-2667012,synthetic_direct_mapping,0.947
PAI-04586,PRJ-729751,OCMS-805360,PM-4681319,synthetic_direct_mapping,0.965
PAI-04587,PRJ-418135,OCMS-132082,PM-2247874,synthetic_direct_mapping,0.955
PAI-04588,PRJ-708080,OCMS-979072,PM-3426410,synthetic_direct_mapping,0.97
PAI-04589,PRJ-375849,OCMS-360499,PM-8279556,synthetic_direct_mapping,0.985
PAI-04590,PRJ-372439,OCMS-288893,PM-6920733,synthetic_direct_mapping,0.992
PAI-04591,PRJ-179745,OCMS-461287,PM-5792396,synthetic_direct_mapping,0.987
PAI-04592,PRJ-839737,OCMS-133483,PM-4175483,synthetic_direct_mapping,0.964
PAI-04593,PRJ-740682,OCMS-480076,PM-9980641,synthetic_direct_mapping,0.948
PAI-04594,PRJ-668090,OCMS-147309,PM-7507505,synthetic_direct_mapping,0.985
PAI-04595,PRJ-359924,OCMS-170029,PM-9908674,synthetic_direct_mapping,0.947
PAI-04596,PRJ-573096,OCMS-912543,PM-8127354,synthetic_direct_mapping,0.972
PAI-04597,PRJ-318500,OCMS-682164,PM-5078035,synthetic_direct_mapping,0.941
PAI-04598,PRJ-181629,OCMS-417359,PM-5819621,synthetic_direct_mapping,0.964
PAI-04599,PRJ-786223,OCMS-300219,PM-9620330,synthetic_direct_mapping,0.944
PAI-04600,PRJ-163547,OCMS-762169,PM-3143454,synthetic_direct_mapping,0.959
PAI-04601,PRJ-306515,OCMS-262826,PM-9963222,synthetic_direct_mapping,0.985
PAI-04602,PRJ-942769,OCMS-887536,PM-2884414,synthetic_direct_mapping,0.975
PAI-04603,PRJ-897055,OCMS-508476,PM-3931675,synthetic_direct_mapping,0.986
PAI-04604,PRJ-909869,OCMS-621119,PM-3259988,synthetic_direct_mapping,0.977
PAI-04605,PRJ-244463,OCMS-896190,PM-3841902,synthetic_direct_mapping,0.954
PAI-04606,PRJ-381395,OCMS-628989,PM-9038015,synthetic_direct_mapping,0.95
PAI-04607,PRJ-317361,OCMS-229281,PM-7028066,synthetic_direct_mapping,0.963
PAI-04608,PRJ-457735,OCMS-334743,PM-7930738,synthetic_direct_mapping,0.959
PAI-04609,PRJ-124069,OCMS-237762,PM-2216767,synthetic_direct_mapping,0.983
PAI-04610,PRJ-628494,OCMS-545919,PM-2893057,synthetic_direct_mapping,0.968
PAI-04611,PRJ-530338,OCMS-455686,PM-8992316,synthetic_direct_mapping,0.962
PAI-04612,PRJ-378448,OCMS-684826,PM-7977450,synthetic_direct_mapping,0.985
PAI-04613,PRJ-909775,OCMS-321815,PM-7671954,synthetic_direct_mapping,0.983
PAI-04614,PRJ-837928,OCMS-549472,PM-9671147,synthetic_direct_mapping,0.952
PAI-04615,PRJ-818246,OCMS-410389,PM-2547568,synthetic_direct_mapping,0.953
PAI-04616,PRJ-717981,OCMS-299374,PM-4055214,synthetic_direct_mapping,0.962
PAI-04617,PRJ-863791,OCMS-595569,PM-5735253,synthetic_direct_mapping,0.972
PAI-04618,PRJ-856505,OCMS-369940,PM-6033444,synthetic_direct_mapping,0.994
PAI-04619,PRJ-305247,OCMS-400258,PM-7090130,synthetic_direct_mapping,0.973
PAI-04620,PRJ-360681,OCMS-231630,PM-5412590,synthetic_direct_mapping,0.995
PAI-04621,PRJ-218362,OCMS-316609,PM-6737945,synthetic_direct_mapping,0.948
PAI-04622,PRJ-355124,OCMS-170662,PM-6006793,synthetic_direct_mapping,0.978
PAI-04623,PRJ-694331,OCMS-534939,PM-1691663,synthetic_direct_mapping,0.991
PAI-04624,PRJ-247482,OCMS-843934,PM-3566087,synthetic_direct_mapping,0.996
PAI-04625,PRJ-790943,OCMS-956070,PM-2696847,synthetic_direct_mapping,0.97
PAI-04626,PRJ-752586,OCMS-214939,PM-7286286,synthetic_direct_mapping,0.947
PAI-04627,PRJ-482966,OCMS-584228,PM-6066397,synthetic_direct_mapping,0.957
PAI-04628,PRJ-236544,OCMS-827052,PM-3116470,synthetic_direct_mapping,0.998
PAI-04629,PRJ-398841,OCMS-795954,PM-4750700,synthetic_direct_mapping,0.944
PAI-04630,PRJ-440183,OCMS-851277,PM-5819628,synthetic_direct_mapping,0.983
PAI-04631,PRJ-696265,OCMS-569687,PM-1507447,synthetic_direct_mapping,0.982
PAI-04632,PRJ-761913,OCMS-495040,PM-5409581,synthetic_direct_mapping,0.942
PAI-04633,PRJ-214006,OCMS-356133,PM-2228995,synthetic_direct_mapping,0.994
PAI-04634,PRJ-382069,OCMS-818660,PM-6117342,synthetic_direct_mapping,0.981
PAI-04635,PRJ-592701,OCMS-941403,PM-5829730,synthetic_direct_mapping,0.969
PAI-04636,PRJ-831154,OCMS-939693,PM-2798898,synthetic_direct_mapping,0.982
PAI-04637,PRJ-208657,OCMS-783342,PM-3572155,synthetic_direct_mapping,0.965
PAI-04638,PRJ-859029,OCMS-515591,PM-6204460,synthetic_direct_mapping,0.997
PAI-04639,PRJ-648859,OCMS-410737,PM-7517441,synthetic_direct_mapping,0.99
PAI-04640,PRJ-209448,OCMS-812200,PM-5706583,synthetic_direct_mapping,0.974
PAI-04641,PRJ-902999,OCMS-335471,PM-2868147,synthetic_direct_mapping,0.95
PAI-04642,PRJ-540428,OCMS-869173,PM-7446979,synthetic_direct_mapping,0.996
PAI-04643,PRJ-291235,OCMS-668525,PM-1703831,synthetic_direct_mapping,0.98
PAI-04644,PRJ-799246,OCMS-777628,PM-5723726,synthetic_direct_mapping,0.942
PAI-04645,PRJ-858302,OCMS-712227,PM-5803256,synthetic_direct_mapping,0.983
PAI-04646,PRJ-326534,OCMS-942820,PM-2298243,synthetic_direct_mapping,0.975
PAI-04647,PRJ-875359,OCMS-376001,PM-4961879,synthetic_direct_mapping,0.98
PAI-04648,PRJ-776046,OCMS-757038,PM-4314374,synthetic_direct_mapping,0.991
PAI-04649,PRJ-726475,OCMS-983237,PM-9934055,synthetic_direct_mapping,0.96
PAI-04650,PRJ-988773,OCMS-738717,PM-6122549,synthetic_direct_mapping,0.95
PAI-04651,PRJ-894098,OCMS-144742,PM-2025042,synthetic_direct_mapping,0.95
PAI-04652,PRJ-662819,OCMS-723428,PM-9831356,synthetic_direct_mapping,0.944
PAI-04653,PRJ-973513,OCMS-704827,PM-6502857,synthetic_direct_mapping,0.97
PAI-04654,PRJ-389449,OCMS-114845,PM-6914795,synthetic_direct_mapping,0.944
PAI-04655,PRJ-948786,OCMS-162722,PM-4315889,synthetic_direct_mapping,0.976
PAI-04656,PRJ-689000,OCMS-864808,PM-9584565,synthetic_direct_mapping,0.941
PAI-04657,PRJ-432608,OCMS-657168,PM-5542632,synthetic_direct_mapping,0.996
PAI-04658,PRJ-309164,OCMS-244139,PM-8140766,synthetic_direct_mapping,0.97
PAI-04659,PRJ-835647,OCMS-635641,PM-5377311,synthetic_direct_mapping,0.983
PAI-04660,PRJ-501919,OCMS-207342,PM-2257375,synthetic_direct_mapping,0.972
PAI-04661,PRJ-756758,OCMS-495658,PM-9104415,synthetic_direct_mapping,0.969
PAI-04662,PRJ-859885,OCMS-173401,PM-2731438,synthetic_direct_mapping,0.954
PAI-04663,PRJ-216301,OCMS-672456,PM-8239243,synthetic_direct_mapping,0.996
PAI-04664,PRJ-278313,OCMS-191423,PM-4379575,synthetic_direct_mapping,0.97
PAI-04665,PRJ-517092,OCMS-609241,PM-2078176,synthetic_direct_mapping,0.992
PAI-04666,PRJ-493927,OCMS-223651,PM-1197570,synthetic_direct_mapping,0.968
PAI-04667,PRJ-810421,OCMS-852496,PM-9446331,synthetic_direct_mapping,0.989
PAI-04668,PRJ-466693,OCMS-554646,PM-7745245,synthetic_direct_mapping,0.95
PAI-04669,PRJ-436974,OCMS-190032,PM-7801272,synthetic_direct_mapping,0.968
PAI-04670,PRJ-795837,OCMS-996764,PM-6725329,synthetic_direct_mapping,0.961
PAI-04671,PRJ-314849,OCMS-606638,PM-8569096,synthetic_direct_mapping,0.949
PAI-04672,PRJ-793007,OCMS-814399,PM-6454416,synthetic_direct_mapping,0.983
PAI-04673,PRJ-125855,OCMS-810048,PM-6263423,synthetic_direct_mapping,0.978
PAI-04674,PRJ-987589,OCMS-739752,PM-6158920,synthetic_direct_mapping,0.966
PAI-04675,PRJ-168684,OCMS-387273,PM-3164159,synthetic_direct_mapping,0.946
PAI-04676,PRJ-636217,OCMS-448470,PM-1198430,synthetic_direct_mapping,0.953
PAI-04677,PRJ-462378,OCMS-628109,PM-7323909,synthetic_direct_mapping,0.959
PAI-04678,PRJ-252268,OCMS-979708,PM-7261016,synthetic_direct_mapping,0.996
PAI-04679,PRJ-592441,OCMS-416710,PM-5138612,synthetic_direct_mapping,0.944
PAI-04680,PRJ-585733,OCMS-386122,PM-6099400,synthetic_direct_mapping,0.994
PAI-04681,PRJ-600287,OCMS-173896,PM-7852953,synthetic_direct_mapping,0.985
PAI-04682,PRJ-720947,OCMS-993175,PM-9687756,synthetic_direct_mapping,0.95
PAI-04683,PRJ-703838,OCMS-133012,PM-3798136,synthetic_direct_mapping,0.992
PAI-04684,PRJ-118244,OCMS-940886,PM-9092988,synthetic_direct_mapping,0.956
PAI-04685,PRJ-891887,OCMS-519353,PM-7886249,synthetic_direct_mapping,0.975
PAI-04686,PRJ-341781,OCMS-167819,PM-4831787,synthetic_direct_mapping,0.973
PAI-04687,PRJ-734448,OCMS-355084,PM-1647290,synthetic_direct_mapping,0.979
PAI-04688,PRJ-652120,OCMS-385459,PM-5953009,synthetic_direct_mapping,0.968
PAI-04689,PRJ-161335,OCMS-782277,PM-9735407,synthetic_direct_mapping,0.965
PAI-04690,PRJ-107780,OCMS-284836,PM-8038673,synthetic_direct_mapping,0.99
PAI-04691,PRJ-648490,OCMS-936364,PM-4221397,synthetic_direct_mapping,0.944
PAI-04692,PRJ-592373,OCMS-410951,PM-6879242,synthetic_direct_mapping,0.971
PAI-04693,PRJ-763522,OCMS-743866,PM-9152077,synthetic_direct_mapping,0.958
PAI-04694,PRJ-862810,OCMS-285490,PM-4779338,synthetic_direct_mapping,0.956
PAI-04695,PRJ-548522,OCMS-966915,PM-4160727,synthetic_direct_mapping,0.943
PAI-04696,PRJ-829925,OCMS-293907,PM-7264822,synthetic_direct_mapping,0.971
PAI-04697,PRJ-931320,OCMS-835217,PM-8783373,synthetic_direct_mapping,0.94
PAI-04698,PRJ-660830,OCMS-299070,PM-3425204,synthetic_direct_mapping,0.966
PAI-04699,PRJ-162072,OCMS-971350,PM-3017338,synthetic_direct_mapping,0.951
PAI-04700,PRJ-225666,OCMS-687966,PM-9591801,synthetic_direct_mapping,0.946
PAI-04701,PRJ-910720,OCMS-695111,PM-3158342,synthetic_direct_mapping,0.941
PAI-04702,PRJ-228733,OCMS-801300,PM-5280190,synthetic_direct_mapping,0.968
PAI-04703,PRJ-901377,OCMS-319226,PM-1948462,synthetic_direct_mapping,0.957
PAI-04704,PRJ-957150,OCMS-109796,PM-9560743,synthetic_direct_mapping,0.985
PAI-04705,PRJ-928630,OCMS-986852,PM-2778157,synthetic_direct_mapping,0.99
PAI-04706,PRJ-383255,OCMS-790734,PM-7101462,synthetic_direct_mapping,0.999
PAI-04707,PRJ-612375,OCMS-289812,PM-7022771,synthetic_direct_mapping,0.951
PAI-04708,PRJ-219775,OCMS-504079,PM-3285820,synthetic_direct_mapping,0.951
PAI-04709,PRJ-771797,OCMS-983893,PM-8771467,synthetic_direct_mapping,0.955
PAI-04710,PRJ-740668,OCMS-909927,PM-4315607,synthetic_direct_mapping,0.956
PAI-04711,PRJ-848440,OCMS-824230,PM-4543794,synthetic_direct_mapping,0.968
PAI-04712,PRJ-857876,OCMS-927990,PM-7780548,synthetic_direct_mapping,0.95
PAI-04713,PRJ-256183,OCMS-415064,PM-6007648,synthetic_direct_mapping,0.972
PAI-04714,PRJ-156954,OCMS-234580,PM-8164256,synthetic_direct_mapping,0.944
PAI-04715,PRJ-546493,OCMS-626112,PM-2589198,synthetic_direct_mapping,0.978
PAI-04716,PRJ-287844,OCMS-793154,PM-3308432,synthetic_direct_mapping,0.964
PAI-04717,PRJ-853365,OCMS-240859,PM-9086085,synthetic_direct_mapping,0.968
PAI-04718,PRJ-150597,OCMS-696139,PM-9090327,synthetic_direct_mapping,0.944
PAI-04719,PRJ-123427,OCMS-147449,PM-8777167,synthetic_direct_mapping,0.97
PAI-04720,PRJ-779056,OCMS-415427,PM-1912120,synthetic_direct_mapping,0.981
PAI-04721,PRJ-321224,OCMS-866808,PM-4161322,synthetic_direct_mapping,0.963
PAI-04722,PRJ-306607,OCMS-564728,PM-5474264,synthetic_direct_mapping,0.975
PAI-04723,PRJ-730189,OCMS-994756,PM-9483730,synthetic_direct_mapping,0.948
PAI-04724,PRJ-121225,OCMS-735026,PM-8346245,synthetic_direct_mapping,0.955
PAI-04725,PRJ-531365,OCMS-780502,PM-6502387,synthetic_direct_mapping,0.955
PAI-04726,PRJ-514983,OCMS-851823,PM-5550940,synthetic_direct_mapping,0.966
PAI-04727,PRJ-184194,OCMS-484001,PM-5810726,synthetic_direct_mapping,0.987
PAI-04728,PRJ-875094,OCMS-708425,PM-8214622,synthetic_direct_mapping,0.967
PAI-04729,PRJ-144780,OCMS-187147,PM-3146901,synthetic_direct_mapping,0.981
PAI-04730,PRJ-711255,OCMS-764128,PM-6181558,synthetic_direct_mapping,0.955
PAI-04731,PRJ-134873,OCMS-939034,PM-2833597,synthetic_direct_mapping,0.976
PAI-04732,PRJ-907246,OCMS-267189,PM-3522185,synthetic_direct_mapping,0.993
PAI-04733,PRJ-935606,OCMS-365867,PM-8003979,synthetic_direct_mapping,0.944
PAI-04734,PRJ-264795,OCMS-196317,PM-5884092,synthetic_direct_mapping,0.951
PAI-04735,PRJ-243520,OCMS-801507,PM-5285282,synthetic_direct_mapping,0.952
PAI-04736,PRJ-810211,OCMS-220106,PM-4370802,synthetic_direct_mapping,0.98
PAI-04737,PRJ-648177,OCMS-209558,PM-1517768,synthetic_direct_mapping,0.948
PAI-04738,PRJ-865824,OCMS-878003,PM-1109714,synthetic_direct_mapping,0.991
PAI-04739,PRJ-982568,OCMS-771461,PM-6549277,synthetic_direct_mapping,0.968
PAI-04740,PRJ-677578,OCMS-692933,PM-1481282,synthetic_direct_mapping,0.991
