internal_project_id,outcome_date,outcome_type,outcome_reason
PAI-04277,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04278,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04279,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04280,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04281,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04282,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04283,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04284,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04285,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04286,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04287,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04288,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04289,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04290,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04291,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04292,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04293,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04294,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-04295,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04296,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04297,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04298,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04299,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04300,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04301,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04302,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04303,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04304,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04305,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04306,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04307,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04308,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04309,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04310,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04311,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04312,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04313,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04314,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04315,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04316,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04317,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04318,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04319,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04320,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04321,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04322,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04323,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04324,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04325,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04326,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04327,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04328,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04329,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04330,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04331,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04332,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04333,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04334,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04335,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04336,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04337,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04338,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04339,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04340,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04341,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04342,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04343,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04344,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04345,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04346,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04347,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04348,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04349,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04350,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-04351,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04352,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04353,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04354,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-04355,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04356,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04357,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04358,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04359,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04360,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04361,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04362,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04363,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-04364,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04365,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-04366,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04367,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04368,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04369,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04370,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04371,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04372,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04373,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04374,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04375,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04376,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04377,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04378,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04379,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04380,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04381,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04382,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04383,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04384,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04385,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04386,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04387,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-04388,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-04389,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04390,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04391,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04392,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04393,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04394,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04395,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04396,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04397,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-04398,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04399,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04400,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-04401,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04402,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04403,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04404,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04405,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04406,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04407,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04408,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04409,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04410,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-04411,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04412,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-04413,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04414,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04415,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04416,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04417,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04418,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04419,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04420,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04421,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04422,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04423,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04424,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04425,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04426,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04427,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04428,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04429,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04430,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04431,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04432,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04433,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04434,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04435,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04436,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04437,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04438,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04439,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04440,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-04441,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04442,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04443,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04444,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04445,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04446,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04447,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04448,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04449,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-04450,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04451,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04452,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04453,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04454,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04455,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04456,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04457,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04458,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04459,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04460,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04461,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04462,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04463,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04464,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04465,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04466,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04467,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04468,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04469,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04470,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04471,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04472,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04473,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-04474,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04475,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04476,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04477,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04478,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04479,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04480,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04481,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-04482,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04483,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04484,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04485,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04486,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04487,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04488,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-04489,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04490,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04491,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04492,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04493,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04494,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04495,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04496,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04497,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04498,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04499,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04500,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04501,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04502,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04503,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04504,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04505,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04506,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04507,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04508,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04509,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04510,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-04511,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04512,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04513,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04514,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04515,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04516,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04517,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04518,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04519,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-04520,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04521,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-04522,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04523,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04524,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04525,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04526,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04527,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04528,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04529,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04530,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04531,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04532,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04533,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04534,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04535,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04536,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04537,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04538,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04539,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04540,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04541,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04542,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04543,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04544,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04545,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04546,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04547,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04548,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04549,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04550,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04551,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04552,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04553,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04554,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04555,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04556,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04557,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04558,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04559,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04560,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04561,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04562,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04563,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04564,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04565,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04566,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04567,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04568,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04569,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04570,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04571,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04572,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04573,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04574,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04575,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04576,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04577,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04578,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04579,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04580,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04581,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04582,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04583,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04584,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04585,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04586,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-04587,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04588,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04589,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04590,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04591,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04592,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04593,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04594,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04595,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04596,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04597,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04598,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04599,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04600,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04601,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04602,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04603,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04604,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04605,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04606,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04607,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04608,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04609,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04610,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04611,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04612,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04613,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04614,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04615,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04616,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04617,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04618,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04619,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04620,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04621,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04622,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04623,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04624,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04625,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04626,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04627,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04628,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04629,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04630,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04631,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04632,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04633,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04634,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04635,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04636,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04637,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04638,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04639,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-04640,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04641,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04642,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04643,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04644,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04645,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04646,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04647,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04648,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04649,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-04650,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04651,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-04652,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-04653,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
