internal_project_id,milestone_name,planned_date,actual_date,status,delay_days
PAI-04630,Milestone 2,2026-08-01,,PLANNED,
PAI-04630,Milestone 3,2026-11-17,,PLANNED,
PAI-04630,Milestone 4,2027-03-04,,PLANNED,
PAI-04630,Milestone 5,2027-06-19,,PLANNED,
PAI-04630,Milestone 6,2027-10-05,,PLANNED,
PAI-04630,Milestone 7,2028-01-20,,PLANNED,
PAI-04631,Milestone 1,2025-02-14,2025-02-24,COMPLETED,10.0
PAI-04631,Milestone 2,2025-06-08,2025-06-22,DELAYED,14.0
PAI-04631,Milestone 3,2025-09-30,2025-11-29,COMPLETED,60.0
PAI-04631,Milestone 4,2026-01-21,2026-02-17,COMPLETED,27.0
PAI-04631,Milestone 5,2026-05-15,,PLANNED,
PAI-04631,Milestone 6,2026-09-06,,PLANNED,
PAI-04631,Milestone 7,2026-12-28,,PLANNED,
PAI-04631,Milestone 8,2027-04-21,,PLANNED,
PAI-04632,Milestone 1,2023-09-28,2023-12-10,COMPLETED,73.0
PAI-04632,Milestone 2,2024-01-26,2024-02-11,COMPLETED,16.0
PAI-04632,Milestone 3,2024-05-25,2024-07-21,COMPLETED,57.0
PAI-04632,Milestone 4,2024-09-22,2024-10-19,COMPLETED,27.0
PAI-04632,Milestone 5,2025-01-21,2025-02-17,COMPLETED,27.0
PAI-04632,Milestone 6,2025-05-21,2025-05-21,COMPLETED,0.0
PAI-04632,Milestone 7,2025-09-18,2025-11-30,COMPLETED,73.0
PAI-04632,Milestone 8,2026-01-16,2026-01-30,COMPLETED,14.0
PAI-04633,Milestone 1,2024-10-18,2024-10-27,DELAYED,9.0
PAI-04633,Milestone 2,2025-01-14,2025-02-14,COMPLETED,31.0
PAI-04633,Milestone 3,2025-04-13,2025-04-13,COMPLETED,0.0
PAI-04633,Milestone 4,2025-07-10,2025-08-04,COMPLETED,25.0
PAI-04633,Milestone 5,2025-10-07,2025-10-07,COMPLETED,0.0
PAI-04633,Milestone 6,2026-01-03,2026-01-16,DELAYED,13.0
PAI-04633,Milestone 7,2026-04-02,2026-04-02,COMPLETED,0.0
PAI-04633,Milestone 8,2026-06-29,,PLANNED,
PAI-04634,Milestone 1,2025-10-28,2025-11-30,COMPLETED,33.0
PAI-04634,Milestone 2,2026-06-08,,PLANNED,
PAI-04634,Milestone 3,2027-01-17,,PLANNED,
PAI-04634,Milestone 4,2027-08-28,,PLANNED,
PAI-04634,Milestone 5,2028-04-07,,PLANNED,
PAI-04635,Milestone 1,2025-05-17,2025-07-09,COMPLETED,53.0
PAI-04635,Milestone 2,2025-08-09,2025-09-17,COMPLETED,39.0
PAI-04635,Milestone 3,2025-11-01,2025-12-14,COMPLETED,43.0
PAI-04635,Milestone 4,2026-01-24,2026-02-03,DELAYED,10.0
PAI-04635,Milestone 5,2026-04-18,,PLANNED,
PAI-04635,Milestone 6,2026-07-11,,PLANNED,
PAI-04635,Milestone 7,2026-10-03,,PLANNED,
PAI-04635,Milestone 8,2026-12-26,,PLANNED,
PAI-04636,Milestone 1,2024-06-15,2024-08-07,COMPLETED,53.0
PAI-04636,Milestone 2,2024-12-30,2025-02-19,COMPLETED,51.0
PAI-04636,Milestone 3,2025-07-16,2025-07-16,COMPLETED,0.0
PAI-04636,Milestone 4,2026-01-30,2026-02-06,DELAYED,7.0
PAI-04636,Milestone 5,2026-08-16,,PLANNED,
PAI-04636,Milestone 6,2027-03-02,,PLANNED,
PAI-04636,Milestone 7,2027-09-16,,PLANNED,
PAI-04636,Milestone 8,2028-04-01,,PLANNED,
PAI-04637,Milestone 1,2025-09-17,2025-09-17,COMPLETED,0.0
PAI-04637,Milestone 2,2026-02-17,2026-03-10,COMPLETED,21.0
PAI-04637,Milestone 3,2026-07-21,,PLANNED,
PAI-04637,Milestone 4,2026-12-21,,PLANNED,
PAI-04637,Milestone 5,2027-05-23,,PLANNED,
PAI-04637,Milestone 6,2027-10-24,,PLANNED,
PAI-04637,Milestone 7,2028-03-25,,PLANNED,
PAI-04638,Milestone 1,2025-11-01,2026-01-17,COMPLETED,77.0
PAI-04638,Milestone 2,2026-01-01,2026-02-20,COMPLETED,50.0
PAI-04638,Milestone 3,2026-03-04,2026-04-25,COMPLETED,52.0
PAI-04638,Milestone 4,2026-05-04,,PLANNED,
PAI-04638,Milestone 5,2026-07-04,,PLANNED,
PAI-04638,Milestone 6,2026-09-04,,PLANNED,
PAI-04638,Milestone 7,2026-11-04,,PLANNED,
PAI-04638,Milestone 8,2027-01-04,,PLANNED,
PAI-04639,Milestone 1,2026-03-17,2026-03-17,COMPLETED,0.0
PAI-04639,Milestone 2,2026-06-15,,PLANNED,
PAI-04639,Milestone 3,2026-09-13,,PLANNED,
PAI-04639,Milestone 4,2026-12-12,,PLANNED,
PAI-04639,Milestone 5,2027-03-12,,PLANNED,
PAI-04639,Milestone 6,2027-06-10,,PLANNED,
PAI-04639,Milestone 7,2027-09-08,,PLANNED,
PAI-04640,Milestone 1,2024-12-25,2025-01-28,COMPLETED,34.0
PAI-04640,Milestone 2,2025-09-13,2025-11-16,COMPLETED,64.0
PAI-04640,Milestone 3,2026-06-03,,PLANNED,
PAI-04640,Milestone 4,2027-02-20,,PLANNED,
PAI-04640,Milestone 5,2027-11-09,,PLANNED,
PAI-04641,Milestone 1,2024-11-17,2024-11-17,COMPLETED,0.0
PAI-04641,Milestone 2,2025-05-01,2025-08-06,COMPLETED,97.0
PAI-04641,Milestone 3,2025-10-13,2026-01-09,COMPLETED,88.0
PAI-04641,Milestone 4,2026-03-27,,PLANNED,
PAI-04641,Milestone 5,2026-09-07,,PLANNED,
PAI-04641,Milestone 6,2027-02-19,,PLANNED,
PAI-04641,Milestone 7,2027-08-03,,PLANNED,
PAI-04641,Milestone 8,2028-01-15,,PLANNED,
PAI-04642,Milestone 1,2024-08-11,2024-09-28,COMPLETED,48.0
PAI-04642,Milestone 2,2025-01-15,2025-02-28,COMPLETED,44.0
PAI-04642,Milestone 3,2025-06-21,2025-07-28,DELAYED,37.0
PAI-04642,Milestone 4,2025-11-25,2026-01-11,COMPLETED,47.0
PAI-04642,Milestone 5,2026-05-01,,PLANNED,
PAI-04643,Milestone 1,2025-02-02,2025-04-02,COMPLETED,59.0
PAI-04643,Milestone 2,2025-05-26,2025-06-30,COMPLETED,35.0
PAI-04643,Milestone 3,2025-09-17,2025-10-30,DELAYED,43.0
PAI-04643,Milestone 4,2026-01-08,2026-02-10,DELAYED,33.0
PAI-04643,Milestone 5,2026-05-01,,PLANNED,
PAI-04643,Milestone 6,2026-08-23,,PLANNED,
PAI-04643,Milestone 7,2026-12-14,,PLANNED,
PAI-04644,Milestone 1,2023-09-11,2023-12-25,COMPLETED,105.0
PAI-04644,Milestone 2,2024-01-02,2024-03-25,COMPLETED,83.0
PAI-04644,Milestone 3,2024-04-24,2024-06-17,COMPLETED,54.0
PAI-04644,Milestone 4,2024-08-15,2024-10-12,COMPLETED,58.0
PAI-04644,Milestone 5,2024-12-06,2025-02-04,COMPLETED,60.0
PAI-04644,Milestone 6,2025-03-29,2025-06-26,COMPLETED,89.0
PAI-04644,Milestone 7,2025-07-20,2025-09-15,DELAYED,57.0
PAI-04644,Milestone 8,2025-11-10,2025-12-30,COMPLETED,50.0
PAI-04645,Milestone 1,2026-06-04,,PLANNED,
PAI-04645,Milestone 2,2027-02-11,,PLANNED,
PAI-04645,Milestone 3,2027-10-21,,PLANNED,
PAI-04645,Milestone 4,2028-06-28,,PLANNED,
PAI-04645,Milestone 5,2029-03-07,,PLANNED,
PAI-04646,Milestone 1,2023-12-17,2023-12-17,DELAYED,0.0
PAI-04646,Milestone 2,2024-08-20,2024-08-20,DELAYED,0.0
PAI-04646,Milestone 3,2025-04-24,2025-04-24,COMPLETED,0.0
PAI-04646,Milestone 4,2025-12-27,2026-01-05,COMPLETED,9.0
PAI-04646,Milestone 5,2026-08-31,,PLANNED,
PAI-04647,Milestone 1,2025-10-07,2025-11-04,COMPLETED,28.0
PAI-04647,Milestone 2,2026-02-19,2026-02-19,COMPLETED,0.0
PAI-04647,Milestone 3,2026-07-05,,PLANNED,
PAI-04647,Milestone 4,2026-11-17,,PLANNED,
PAI-04647,Milestone 5,2027-04-02,,PLANNED,
PAI-04647,Milestone 6,2027-08-15,,PLANNED,
PAI-04647,Milestone 7,2027-12-29,,PLANNED,
PAI-04647,Milestone 8,2028-05-12,,PLANNED,
PAI-04648,Milestone 1,2024-12-19,2025-02-10,COMPLETED,53.0
PAI-04648,Milestone 2,2025-08-22,2025-10-25,COMPLETED,64.0
PAI-04648,Milestone 3,2026-04-25,,PLANNED,
PAI-04648,Milestone 4,2026-12-27,,PLANNED,
PAI-04648,Milestone 5,2027-08-30,,PLANNED,
PAI-04649,Milestone 1,2023-10-06,2024-01-15,COMPLETED,101.0
PAI-04649,Milestone 2,2024-01-07,2024-06-10,COMPLETED,155.0
PAI-04649,Milestone 3,2024-04-10,2024-06-29,DELAYED,80.0
PAI-04649,Milestone 4,2024-07-12,2024-12-07,DELAYED,148.0
PAI-04649,Milestone 5,2024-10-13,2025-02-03,COMPLETED,113.0
PAI-04649,Milestone 6,2025-01-15,2025-05-09,COMPLETED,114.0
PAI-04649,Milestone 7,2025-04-18,2025-08-21,DELAYED,125.0
PAI-04649,Milestone 8,2025-07-20,2025-12-07,COMPLETED,140.0
PAI-04650,Milestone 1,2025-03-06,2025-03-06,COMPLETED,0.0
PAI-04650,Milestone 2,2025-06-01,2025-06-01,COMPLETED,0.0
PAI-04650,Milestone 3,2025-08-27,2025-08-27,COMPLETED,0.0
PAI-04650,Milestone 4,2025-11-22,2025-11-22,COMPLETED,0.0
PAI-04650,Milestone 5,2026-02-17,2026-02-17,COMPLETED,0.0
PAI-04650,Milestone 6,2026-05-15,,PLANNED,
PAI-04650,Milestone 7,2026-08-10,,PLANNED,
PAI-04650,Milestone 8,2026-11-05,,PLANNED,
PAI-04651,Milestone 1,2025-12-08,2026-01-19,COMPLETED,42.0
PAI-04651,Milestone 2,2026-03-12,2026-04-19,COMPLETED,38.0
PAI-04651,Milestone 3,2026-06-14,,PLANNED,
PAI-04651,Milestone 4,2026-09-16,,PLANNED,
PAI-04651,Milestone 5,2026-12-19,,PLANNED,
PAI-04651,Milestone 6,2027-03-23,,PLANNED,
PAI-04651,Milestone 7,2027-06-25,,PLANNED,
PAI-04651,Milestone 8,2027-09-27,,PLANNED,
PAI-04652,Milestone 1,2024-12-20,2024-12-26,COMPLETED,6.0
PAI-04652,Milestone 2,2025-06-07,2025-06-30,COMPLETED,23.0
PAI-04652,Milestone 3,2025-11-23,2025-12-10,COMPLETED,17.0
PAI-04652,Milestone 4,2026-05-10,,PLANNED,
PAI-04652,Milestone 5,2026-10-26,,PLANNED,
PAI-04652,Milestone 6,2027-04-13,,PLANNED,
PAI-04653,Milestone 1,2023-12-09,2024-02-04,COMPLETED,57.0
PAI-04653,Milestone 2,2024-03-06,2024-05-29,COMPLETED,84.0
PAI-04653,Milestone 3,2024-06-02,2024-07-03,COMPLETED,31.0
PAI-04653,Milestone 4,2024-08-28,2024-08-28,COMPLETED,0.0
PAI-04653,Milestone 5,2024-11-24,2025-01-18,COMPLETED,55.0
PAI-04653,Milestone 6,2025-02-20,2025-02-20,COMPLETED,0.0
PAI-04654,Milestone 1,2025-05-13,2025-05-13,DELAYED,0.0
PAI-04654,Milestone 2,2025-09-18,2025-09-18,COMPLETED,0.0
PAI-04654,Milestone 3,2026-01-24,2026-01-24,COMPLETED,0.0
PAI-04654,Milestone 4,2026-06-01,,PLANNED,
PAI-04654,Milestone 5,2026-10-07,,PLANNED,
PAI-04654,Milestone 6,2027-02-12,,PLANNED,
PAI-04654,Milestone 7,2027-06-20,,PLANNED,
PAI-04655,Milestone 1,2025-03-20,2025-03-20,COMPLETED,0.0
PAI-04655,Milestone 2,2025-07-07,2025-07-27,COMPLETED,20.0
PAI-04655,Milestone 3,2025-10-24,2025-10-24,COMPLETED,0.0
PAI-04655,Milestone 4,2026-02-10,2026-02-10,COMPLETED,0.0
PAI-04655,Milestone 5,2026-05-30,,PLANNED,
PAI-04655,Milestone 6,2026-09-16,,PLANNED,
PAI-04655,Milestone 7,2027-01-03,,PLANNED,
PAI-04656,Milestone 1,2024-12-20,2025-03-07,COMPLETED,77.0
PAI-04656,Milestone 2,2025-05-17,2025-07-29,COMPLETED,73.0
PAI-04656,Milestone 3,2025-10-12,2025-12-01,COMPLETED,50.0
PAI-04656,Milestone 4,2026-03-09,,PLANNED,
PAI-04656,Milestone 5,2026-08-04,,PLANNED,
PAI-04657,Milestone 1,2024-07-17,2024-09-20,DELAYED,65.0
PAI-04657,Milestone 2,2024-09-28,2024-11-19,COMPLETED,52.0
PAI-04657,Milestone 3,2024-12-10,2025-02-17,COMPLETED,69.0
PAI-04657,Milestone 4,2025-02-21,2025-05-14,COMPLETED,82.0
PAI-04657,Milestone 5,2025-05-05,2025-07-16,COMPLETED,72.0
PAI-04657,Milestone 6,2025-07-17,2025-10-04,COMPLETED,79.0
PAI-04657,Milestone 7,2025-09-28,2025-10-22,COMPLETED,24.0
PAI-04657,Milestone 8,2025-12-10,2026-02-01,COMPLETED,53.0
PAI-04658,Milestone 1,2026-02-20,2026-03-24,COMPLETED,32.0
PAI-04658,Milestone 2,2026-09-18,,PLANNED,
PAI-04658,Milestone 3,2027-04-16,,PLANNED,
PAI-04658,Milestone 4,2027-11-12,,PLANNED,
PAI-04658,Milestone 5,2028-06-09,,PLANNED,
PAI-04658,Milestone 6,2029-01-05,,PLANNED,
PAI-04659,Milestone 1,2024-05-21,2024-06-19,COMPLETED,29.0
PAI-04659,Milestone 2,2024-08-23,2024-10-28,COMPLETED,66.0
PAI-04659,Milestone 3,2024-11-26,2024-11-26,COMPLETED,0.0
PAI-04659,Milestone 4,2025-02-28,2025-02-28,COMPLETED,0.0
PAI-04659,Milestone 5,2025-06-02,2025-07-27,DELAYED,55.0
PAI-04659,Milestone 6,2025-09-05,2025-09-29,COMPLETED,24.0
PAI-04659,Milestone 7,2025-12-08,2026-02-10,COMPLETED,64.0
PAI-04659,Milestone 8,2026-03-12,2026-03-12,COMPLETED,0.0
PAI-04660,Milestone 1,2024-08-30,2024-08-30,COMPLETED,0.0
PAI-04660,Milestone 2,2024-11-26,2024-11-26,COMPLETED,0.0
PAI-04660,Milestone 3,2025-02-22,2025-03-10,COMPLETED,16.0
PAI-04660,Milestone 4,2025-05-21,2025-05-21,COMPLETED,0.0
PAI-04660,Milestone 5,2025-08-17,2025-08-17,COMPLETED,0.0
PAI-04660,Milestone 6,2025-11-13,2025-11-13,COMPLETED,0.0
PAI-04660,Milestone 7,2026-02-09,2026-02-09,COMPLETED,0.0
PAI-04661,Milestone 1,2024-07-09,2024-07-15,COMPLETED,6.0
PAI-04661,Milestone 2,2025-03-02,2025-03-17,COMPLETED,15.0
PAI-04661,Milestone 3,2025-10-24,2025-10-24,COMPLETED,0.0
PAI-04661,Milestone 4,2026-06-17,,PLANNED,
PAI-04661,Milestone 5,2027-02-08,,PLANNED,
PAI-04662,Milestone 1,2024-03-31,2024-05-29,COMPLETED,59.0
PAI-04662,Milestone 2,2024-08-13,2024-11-16,DELAYED,95.0
PAI-04662,Milestone 3,2024-12-26,2025-03-29,DELAYED,93.0
PAI-04662,Milestone 4,2025-05-11,2025-06-23,COMPLETED,43.0
PAI-04662,Milestone 5,2025-09-23,2025-10-15,COMPLETED,22.0
PAI-04662,Milestone 6,2026-02-05,2026-04-30,COMPLETED,84.0
PAI-04662,Milestone 7,2026-06-20,,PLANNED,
PAI-04663,Milestone 1,2025-12-15,2025-12-15,DELAYED,0.0
PAI-04663,Milestone 2,2026-05-19,,PLANNED,
PAI-04663,Milestone 3,2026-10-21,,PLANNED,
PAI-04663,Milestone 4,2027-03-25,,PLANNED,
PAI-04663,Milestone 5,2027-08-27,,PLANNED,
PAI-04663,Milestone 6,2028-01-29,,PLANNED,
PAI-04663,Milestone 7,2028-07-02,,PLANNED,
PAI-04663,Milestone 8,2028-12-04,,PLANNED,
PAI-04664,Milestone 1,2025-09-28,2025-10-26,DELAYED,28.0
PAI-04664,Milestone 2,2026-01-24,2026-01-24,COMPLETED,0.0
PAI-04664,Milestone 3,2026-05-22,,PLANNED,
PAI-04664,Milestone 4,2026-09-17,,PLANNED,
PAI-04664,Milestone 5,2027-01-13,,PLANNED,
PAI-04665,Milestone 1,2024-02-25,2024-02-25,DELAYED,0.0
PAI-04665,Milestone 2,2024-09-08,2024-09-08,COMPLETED,0.0
PAI-04665,Milestone 3,2025-03-23,2025-03-23,COMPLETED,0.0
PAI-04665,Milestone 4,2025-10-06,2025-10-06,COMPLETED,0.0
PAI-04665,Milestone 5,2026-04-20,2026-04-20,COMPLETED,0.0
PAI-04665,Milestone 6,2026-11-02,,PLANNED,
PAI-04665,Milestone 7,2027-05-17,,PLANNED,
PAI-04666,Milestone 1,2026-02-24,2026-04-10,COMPLETED,45.0
PAI-04666,Milestone 2,2026-08-06,,PLANNED,
PAI-04666,Milestone 3,2027-01-16,,PLANNED,
PAI-04666,Milestone 4,2027-06-28,,PLANNED,
PAI-04666,Milestone 5,2027-12-07,,PLANNED,
PAI-04666,Milestone 6,2028-05-18,,PLANNED,
PAI-04666,Milestone 7,2028-10-28,,PLANNED,
PAI-04666,Milestone 8,2029-04-09,,PLANNED,
PAI-04667,Milestone 1,2024-04-22,2024-04-22,DELAYED,0.0
PAI-04667,Milestone 2,2024-11-09,2024-11-09,COMPLETED,0.0
PAI-04667,Milestone 3,2025-05-29,2025-06-26,COMPLETED,28.0
PAI-04667,Milestone 4,2025-12-16,2025-12-16,COMPLETED,0.0
PAI-04667,Milestone 5,2026-07-05,,PLANNED,
PAI-04667,Milestone 6,2027-01-22,,PLANNED,
PAI-04667,Milestone 7,2027-08-11,,PLANNED,
PAI-04668,Milestone 1,2025-10-16,2025-11-29,COMPLETED,44.0
PAI-04668,Milestone 2,2026-01-22,2026-03-31,COMPLETED,68.0
PAI-04668,Milestone 3,2026-04-30,,PLANNED,
PAI-04668,Milestone 4,2026-08-07,,PLANNED,
PAI-04668,Milestone 5,2026-11-13,,PLANNED,
PAI-04668,Milestone 6,2027-02-19,,PLANNED,
PAI-04668,Milestone 7,2027-05-28,,PLANNED,
PAI-04669,Milestone 1,2024-03-21,2024-05-06,COMPLETED,46.0
PAI-04669,Milestone 2,2024-07-17,2024-07-17,COMPLETED,0.0
PAI-04669,Milestone 3,2024-11-12,2024-12-06,COMPLETED,24.0
PAI-04669,Milestone 4,2025-03-09,2025-03-09,COMPLETED,0.0
PAI-04669,Milestone 5,2025-07-05,2025-07-15,COMPLETED,10.0
PAI-04670,Milestone 1,2024-03-03,2024-03-28,DELAYED,25.0
PAI-04670,Milestone 2,2024-05-11,2024-05-11,COMPLETED,0.0
PAI-04670,Milestone 3,2024-07-20,2024-07-23,COMPLETED,3.0
PAI-04670,Milestone 4,2024-09-27,2024-09-27,COMPLETED,0.0
PAI-04670,Milestone 5,2024-12-06,2024-12-06,COMPLETED,0.0
PAI-04670,Milestone 6,2025-02-13,2025-02-13,COMPLETED,0.0
PAI-04670,Milestone 7,2025-04-24,2025-04-24,COMPLETED,0.0
PAI-04670,Milestone 8,2025-07-02,2025-07-02,COMPLETED,0.0
PAI-04671,Milestone 1,2024-04-23,2024-05-30,COMPLETED,37.0
PAI-04671,Milestone 2,2024-07-22,2024-09-30,COMPLETED,70.0
PAI-04671,Milestone 3,2024-10-21,2024-12-01,COMPLETED,41.0
PAI-04671,Milestone 4,2025-01-19,2025-02-12,COMPLETED,24.0
PAI-04671,Milestone 5,2025-04-20,2025-06-05,DELAYED,46.0
PAI-04671,Milestone 6,2025-07-19,2025-07-19,COMPLETED,0.0
PAI-04672,Milestone 1,2024-01-04,2024-01-07,COMPLETED,3.0
PAI-04672,Milestone 2,2024-03-26,2024-04-09,COMPLETED,14.0
PAI-04672,Milestone 3,2024-06-16,2024-06-16,COMPLETED,0.0
PAI-04672,Milestone 4,2024-09-05,2024-09-30,DELAYED,25.0
PAI-04672,Milestone 5,2024-11-26,2024-12-29,COMPLETED,33.0
PAI-04672,Milestone 6,2025-02-16,2025-03-06,COMPLETED,18.0
PAI-04672,Milestone 7,2025-05-08,2025-05-08,COMPLETED,0.0
PAI-04672,Milestone 8,2025-07-29,2025-09-01,COMPLETED,34.0
PAI-04673,Milestone 1,2026-03-10,2026-03-22,COMPLETED,12.0
PAI-04673,Milestone 2,2026-06-27,,PLANNED,
PAI-04673,Milestone 3,2026-10-14,,PLANNED,
PAI-04673,Milestone 4,2027-01-31,,PLANNED,
PAI-04673,Milestone 5,2027-05-20,,PLANNED,
PAI-04673,Milestone 6,2027-09-06,,PLANNED,
PAI-04673,Milestone 7,2027-12-24,,PLANNED,
PAI-04673,Milestone 8,2028-04-11,,PLANNED,
PAI-04674,Milestone 1,2024-03-02,2024-03-02,COMPLETED,0.0
PAI-04674,Milestone 2,2024-08-15,2024-08-15,COMPLETED,0.0
PAI-04674,Milestone 3,2025-01-29,2025-02-26,DELAYED,28.0
PAI-04674,Milestone 4,2025-07-14,2025-07-14,COMPLETED,0.0
PAI-04674,Milestone 5,2025-12-27,2025-12-27,DELAYED,0.0
PAI-04674,Milestone 6,2026-06-12,,PLANNED,
PAI-04674,Milestone 7,2026-11-25,,PLANNED,
PAI-04674,Milestone 8,2027-05-10,,PLANNED,
PAI-04675,Milestone 1,2024-12-31,2025-01-17,COMPLETED,17.0
PAI-04675,Milestone 2,2025-07-20,2025-09-16,COMPLETED,58.0
PAI-04675,Milestone 3,2026-02-06,2026-02-28,COMPLETED,22.0
PAI-04675,Milestone 4,2026-08-26,,PLANNED,
PAI-04675,Milestone 5,2027-03-15,,PLANNED,
PAI-04675,Milestone 6,2027-10-02,,PLANNED,
PAI-04676,Milestone 1,2024-11-24,2025-01-05,COMPLETED,42.0
PAI-04676,Milestone 2,2025-06-10,2025-08-06,COMPLETED,57.0
PAI-04676,Milestone 3,2025-12-26,2026-01-01,COMPLETED,6.0
PAI-04676,Milestone 4,2026-07-12,,PLANNED,
PAI-04676,Milestone 5,2027-01-26,,PLANNED,
PAI-04676,Milestone 6,2027-08-13,,PLANNED,
PAI-04676,Milestone 7,2028-02-27,,PLANNED,
PAI-04677,Milestone 1,2024-02-07,2024-03-27,COMPLETED,49.0
PAI-04677,Milestone 2,2024-10-14,2024-11-09,DELAYED,26.0
PAI-04677,Milestone 3,2025-06-21,2025-08-14,COMPLETED,54.0
PAI-04677,Milestone 4,2026-02-26,2026-03-19,COMPLETED,21.0
PAI-04677,Milestone 5,2026-11-03,,PLANNED,
PAI-04678,Milestone 1,2025-11-05,2025-12-21,COMPLETED,46.0
PAI-04678,Milestone 2,2026-04-11,,PLANNED,
PAI-04678,Milestone 3,2026-09-14,,PLANNED,
PAI-04678,Milestone 4,2027-02-18,,PLANNED,
PAI-04678,Milestone 5,2027-07-24,,PLANNED,
PAI-04678,Milestone 6,2027-12-28,,PLANNED,
PAI-04679,Milestone 1,2025-03-19,2025-03-19,COMPLETED,0.0
PAI-04679,Milestone 2,2025-09-18,2025-11-12,COMPLETED,55.0
PAI-04679,Milestone 3,2026-03-20,2026-04-09,COMPLETED,20.0
PAI-04679,Milestone 4,2026-09-19,,PLANNED,
PAI-04679,Milestone 5,2027-03-21,,PLANNED,
PAI-04679,Milestone 6,2027-09-20,,PLANNED,
PAI-04679,Milestone 7,2028-03-21,,PLANNED,
PAI-04680,Milestone 1,2024-04-29,2024-05-01,COMPLETED,2.0
PAI-04680,Milestone 2,2024-09-27,2024-10-07,COMPLETED,10.0
PAI-04680,Milestone 3,2025-02-24,2025-03-23,COMPLETED,27.0
PAI-04680,Milestone 4,2025-07-25,2025-09-13,COMPLETED,50.0
PAI-04680,Milestone 5,2025-12-22,2026-01-03,COMPLETED,12.0
PAI-04680,Milestone 6,2026-05-22,,PLANNED,
PAI-04681,Milestone 1,2025-11-03,2025-11-03,COMPLETED,0.0
PAI-04681,Milestone 2,2026-05-07,,PLANNED,
PAI-04681,Milestone 3,2026-11-08,,PLANNED,
PAI-04681,Milestone 4,2027-05-13,,PLANNED,
PAI-04681,Milestone 5,2027-11-14,,PLANNED,
PAI-04681,Milestone 6,2028-05-17,,PLANNED,
PAI-04682,Milestone 1,2025-06-08,2025-06-08,DELAYED,0.0
PAI-04682,Milestone 2,2025-09-24,2025-12-13,COMPLETED,80.0
PAI-04682,Milestone 3,2026-01-11,2026-01-11,COMPLETED,0.0
PAI-04682,Milestone 4,2026-04-29,,PLANNED,
PAI-04682,Milestone 5,2026-08-16,,PLANNED,
PAI-04682,Milestone 6,2026-12-02,,PLANNED,
PAI-04683,Milestone 1,2024-09-23,2024-11-03,COMPLETED,41.0
PAI-04683,Milestone 2,2025-03-04,2025-03-23,COMPLETED,19.0
PAI-04683,Milestone 3,2025-08-14,2025-09-16,COMPLETED,33.0
PAI-04683,Milestone 4,2026-01-23,2026-03-29,COMPLETED,65.0
PAI-04683,Milestone 5,2026-07-05,,PLANNED,
PAI-04683,Milestone 6,2026-12-14,,PLANNED,
PAI-04683,Milestone 7,2027-05-26,,PLANNED,
PAI-04683,Milestone 8,2027-11-04,,PLANNED,
PAI-04684,Milestone 1,2024-12-27,2025-01-15,COMPLETED,19.0
PAI-04684,Milestone 2,2025-04-17,2025-04-17,COMPLETED,0.0
PAI-04684,Milestone 3,2025-08-06,2025-09-08,COMPLETED,33.0
PAI-04684,Milestone 4,2025-11-25,2026-01-09,DELAYED,45.0
PAI-04684,Milestone 5,2026-03-15,,PLANNED,
PAI-04684,Milestone 6,2026-07-04,,PLANNED,
PAI-04684,Milestone 7,2026-10-23,,PLANNED,
PAI-04684,Milestone 8,2027-02-11,,PLANNED,
PAI-04685,Milestone 1,2026-03-29,2026-04-19,COMPLETED,21.0
PAI-04685,Milestone 2,2026-12-20,,PLANNED,
PAI-04685,Milestone 3,2027-09-11,,PLANNED,
PAI-04685,Milestone 4,2028-06-03,,PLANNED,
PAI-04685,Milestone 5,2029-02-23,,PLANNED,
PAI-04686,Milestone 1,2025-06-10,2025-06-10,COMPLETED,0.0
PAI-04686,Milestone 2,2025-12-17,2026-01-08,COMPLETED,22.0
PAI-04686,Milestone 3,2026-06-25,,PLANNED,
PAI-04686,Milestone 4,2027-01-01,,PLANNED,
PAI-04686,Milestone 5,2027-07-09,,PLANNED,
PAI-04686,Milestone 6,2028-01-15,,PLANNED,
PAI-04686,Milestone 7,2028-07-23,,PLANNED,
PAI-04687,Milestone 1,2024-01-21,2024-01-21,DELAYED,0.0
PAI-04687,Milestone 2,2024-07-11,2024-07-11,COMPLETED,0.0
PAI-04687,Milestone 3,2024-12-30,2025-01-12,COMPLETED,13.0
PAI-04687,Milestone 4,2025-06-20,2025-07-11,COMPLETED,21.0
PAI-04687,Milestone 5,2025-12-09,2025-12-09,DELAYED,0.0
PAI-04687,Milestone 6,2026-05-30,,PLANNED,
PAI-04687,Milestone 7,2026-11-18,,PLANNED,
PAI-04687,Milestone 8,2027-05-09,,PLANNED,
PAI-04688,Milestone 1,2024-04-01,2024-04-12,DELAYED,11.0
PAI-04688,Milestone 2,2024-10-10,2024-12-12,DELAYED,63.0
PAI-04688,Milestone 3,2025-04-21,2025-05-21,COMPLETED,30.0
PAI-04688,Milestone 4,2025-10-30,2025-12-10,COMPLETED,41.0
PAI-04688,Milestone 5,2026-05-10,,PLANNED,
PAI-04688,Milestone 6,2026-11-19,,PLANNED,
PAI-04688,Milestone 7,2027-05-30,,PLANNED,
PAI-04689,Milestone 1,2024-06-20,2024-07-06,COMPLETED,16.0
PAI-04689,Milestone 2,2024-09-02,2024-09-16,COMPLETED,14.0
PAI-04689,Milestone 3,2024-11-14,2024-11-14,COMPLETED,0.0
