milestone_id,internal_project_id,milestone_name,planned_date,actual_date,status,delay_days
MS-00656-12-01,PAI-00656,Milestone 12-1,2025-02-02,2025-02-02,COMPLETED,0
MS-00656-16-01,PAI-00656,Milestone 16-1,2025-07-01,2025-07-01,COMPLETED,0
MS-00656-16-02,PAI-00656,Milestone 16-2,2025-05-13,2025-06-10,COMPLETED,28
MS-00656-20-01,PAI-00656,Milestone 20-1,2025-10-08,2025-12-10,COMPLETED,63
MS-00656-20-02,PAI-00656,Milestone 20-2,2025-11-03,2025-11-04,COMPLETED,1
MS-00656-24-01,PAI-00656,Milestone 24-1,2026-02-06,,DELAYED,0
MS-00657-04-01,PAI-00657,Milestone 4-1,2024-05-21,,DELAYED,0
MS-00657-04-02,PAI-00657,Milestone 4-2,2024-07-01,,DELAYED,0
MS-00657-08-01,PAI-00657,Milestone 8-1,2024-09-22,2024-09-22,COMPLETED,0
MS-00657-12-01,PAI-00657,Milestone 12-1,2025-01-20,,DELAYED,0
MS-00657-16-01,PAI-00657,Milestone 16-1,2025-05-10,2025-05-24,COMPLETED,14
MS-00657-16-02,PAI-00657,Milestone 16-2,2025-06-16,2025-06-16,COMPLETED,0
MS-00657-20-01,PAI-00657,Milestone 20-1,2025-09-23,2025-09-29,COMPLETED,6
MS-00657-20-02,PAI-00657,Milestone 20-2,2025-10-22,2025-10-22,COMPLETED,0
MS-00657-24-01,PAI-00657,Milestone 24-1,2026-02-12,2026-03-09,COMPLETED,25
MS-00658-04-01,PAI-00658,Milestone 4-1,2024-05-16,2024-05-27,COMPLETED,11
MS-00658-04-02,PAI-00658,Milestone 4-2,2024-07-01,2024-07-01,COMPLETED,0
MS-00658-08-01,PAI-00658,Milestone 8-1,2024-11-01,2024-11-20,COMPLETED,19
MS-00658-08-02,PAI-00658,Milestone 8-2,2024-10-29,2024-11-01,COMPLETED,3
MS-00658-12-01,PAI-00658,Milestone 12-1,2025-03-20,2025-04-19,COMPLETED,30
MS-00658-16-01,PAI-00658,Milestone 16-1,2025-07-13,2025-08-13,COMPLETED,31
MS-00658-20-01,PAI-00658,Milestone 20-1,2025-11-08,2025-11-12,COMPLETED,4
MS-00658-20-02,PAI-00658,Milestone 20-2,2025-09-11,2025-09-11,COMPLETED,0
MS-00658-24-01,PAI-00658,Milestone 24-1,2026-02-07,2026-03-20,COMPLETED,41
MS-00658-24-02,PAI-00658,Milestone 24-2,2026-03-17,2026-03-23,COMPLETED,6
MS-00659-04-01,PAI-00659,Milestone 4-1,2024-07-16,2024-07-16,COMPLETED,0
MS-00659-04-02,PAI-00659,Milestone 4-2,2024-06-26,2024-07-08,COMPLETED,12
MS-00659-08-01,PAI-00659,Milestone 8-1,2024-11-16,,DELAYED,0
MS-00659-12-01,PAI-00659,Milestone 12-1,2025-03-08,,DELAYED,0
MS-00659-16-01,PAI-00659,Milestone 16-1,2025-07-04,2025-08-21,COMPLETED,48
MS-00659-16-02,PAI-00659,Milestone 16-2,2025-06-16,2025-07-02,COMPLETED,16
MS-00659-20-01,PAI-00659,Milestone 20-1,2025-09-12,,DELAYED,0
MS-00659-20-02,PAI-00659,Milestone 20-2,2025-10-02,2025-10-03,COMPLETED,1
MS-00659-24-01,PAI-00659,Milestone 24-1,2026-01-15,,DELAYED,0
MS-00659-24-02,PAI-00659,Milestone 24-2,2026-03-11,2026-03-25,COMPLETED,14
MS-00660-04-01,PAI-00660,Milestone 4-1,2024-07-03,2024-08-11,COMPLETED,39
MS-00660-08-01,PAI-00660,Milestone 8-1,2024-09-18,2024-10-10,COMPLETED,22
MS-00660-08-02,PAI-00660,Milestone 8-2,2024-11-12,2024-11-14,COMPLETED,2
MS-00660-12-01,PAI-00660,Milestone 12-1,2025-02-12,2025-02-12,COMPLETED,0
MS-00660-12-02,PAI-00660,Milestone 12-2,2025-02-11,2025-02-24,COMPLETED,13
MS-00660-16-01,PAI-00660,Milestone 16-1,2025-06-27,,DELAYED,0
MS-00660-16-02,PAI-00660,Milestone 16-2,2025-06-27,2025-06-27,COMPLETED,0
MS-00660-20-01,PAI-00660,Milestone 20-1,2025-11-02,2025-11-02,COMPLETED,0
MS-00660-24-01,PAI-00660,Milestone 24-1,2026-01-28,,DELAYED,0
MS-00660-24-02,PAI-00660,Milestone 24-2,2026-02-22,2026-02-22,COMPLETED,0
MS-00661-04-01,PAI-00661,Milestone 4-1,2024-07-01,,DELAYED,0
MS-00661-04-02,PAI-00661,Milestone 4-2,2024-05-28,2024-07-02,COMPLETED,35
MS-00661-08-01,PAI-00661,Milestone 8-1,2024-09-16,2024-11-05,COMPLETED,50
MS-00661-12-01,PAI-00661,Milestone 12-1,2025-02-09,2025-03-28,COMPLETED,47
MS-00661-16-01,PAI-00661,Milestone 16-1,2025-06-16,,DELAYED,0
MS-00661-16-02,PAI-00661,Milestone 16-2,2025-06-28,,DELAYED,0
MS-00661-20-01,PAI-00661,Milestone 20-1,2025-10-06,2025-11-25,COMPLETED,50
MS-00661-20-02,PAI-00661,Milestone 20-2,2025-11-12,,DELAYED,0
MS-00661-24-01,PAI-00661,Milestone 24-1,2026-02-10,2026-03-26,COMPLETED,44
MS-00661-24-02,PAI-00661,Milestone 24-2,2026-02-05,,DELAYED,0
MS-00662-04-01,PAI-00662,Milestone 4-1,2024-06-08,2024-07-21,COMPLETED,43
MS-00662-08-01,PAI-00662,Milestone 8-1,2024-10-01,2024-10-14,COMPLETED,13
MS-00662-08-02,PAI-00662,Milestone 8-2,2024-09-18,2024-10-06,COMPLETED,18
MS-00662-12-01,PAI-00662,Milestone 12-1,2025-01-14,,DELAYED,0
MS-00662-16-01,PAI-00662,Milestone 16-1,2025-05-19,2025-06-07,COMPLETED,19
MS-00662-20-01,PAI-00662,Milestone 20-1,2025-11-09,,DELAYED,0
MS-00662-20-02,PAI-00662,Milestone 20-2,2025-09-24,2025-09-24,COMPLETED,0
MS-00662-24-01,PAI-00662,Milestone 24-1,2026-01-19,,DELAYED,0
MS-00662-24-02,PAI-00662,Milestone 24-2,2026-02-27,2026-03-05,COMPLETED,6
MS-00663-04-01,PAI-00663,Milestone 4-1,2024-07-18,,DELAYED,0
MS-00663-04-02,PAI-00663,Milestone 4-2,2024-05-30,2024-06-18,COMPLETED,19
MS-00663-08-01,PAI-00663,Milestone 8-1,2024-11-13,2024-12-03,COMPLETED,20
MS-00663-08-02,PAI-00663,Milestone 8-2,2024-10-19,2024-11-25,COMPLETED,37
MS-00663-12-01,PAI-00663,Milestone 12-1,2025-03-15,,DELAYED,0
MS-00663-16-01,PAI-00663,Milestone 16-1,2025-06-16,2025-06-16,COMPLETED,0
MS-00663-16-02,PAI-00663,Milestone 16-2,2025-07-03,,DELAYED,0
MS-00663-20-01,PAI-00663,Milestone 20-1,2025-10-13,,DELAYED,0
MS-00663-24-01,PAI-00663,Milestone 24-1,2026-02-16,2026-02-16,COMPLETED,0
MS-00663-24-02,PAI-00663,Milestone 24-2,2026-02-16,2026-03-02,COMPLETED,14
MS-00664-04-01,PAI-00664,Milestone 4-1,2024-06-14,2024-07-07,COMPLETED,23
MS-00664-08-01,PAI-00664,Milestone 8-1,2024-09-13,2024-09-14,COMPLETED,1
MS-00664-08-02,PAI-00664,Milestone 8-2,2024-11-07,2024-11-07,COMPLETED,0
MS-00664-12-01,PAI-00664,Milestone 12-1,2025-02-14,2025-02-14,COMPLETED,0
MS-00664-16-01,PAI-00664,Milestone 16-1,2025-06-29,,DELAYED,0
MS-00664-16-02,PAI-00664,Milestone 16-2,2025-06-08,2025-06-29,COMPLETED,21
MS-00664-20-01,PAI-00664,Milestone 20-1,2025-10-22,,DELAYED,0
MS-00664-20-02,PAI-00664,Milestone 20-2,2025-10-04,2025-11-27,COMPLETED,54
MS-00664-24-01,PAI-00664,Milestone 24-1,2026-03-16,,DELAYED,0
MS-00664-24-02,PAI-00664,Milestone 24-2,2026-01-29,2026-03-02,COMPLETED,32
MS-00665-04-01,PAI-00665,Milestone 4-1,2024-07-03,2024-08-28,COMPLETED,56
MS-00665-04-02,PAI-00665,Milestone 4-2,2024-07-02,2024-07-13,COMPLETED,11
MS-00665-08-01,PAI-00665,Milestone 8-1,2024-11-05,,DELAYED,0
MS-00665-08-02,PAI-00665,Milestone 8-2,2024-09-17,,DELAYED,0
MS-00665-12-01,PAI-00665,Milestone 12-1,2025-02-24,,DELAYED,0
MS-00665-12-02,PAI-00665,Milestone 12-2,2025-02-02,2025-02-02,COMPLETED,0
MS-00665-16-01,PAI-00665,Milestone 16-1,2025-06-13,,DELAYED,0
MS-00665-16-02,PAI-00665,Milestone 16-2,2025-07-09,2025-08-03,COMPLETED,25
MS-00665-20-01,PAI-00665,Milestone 20-1,2025-11-07,2025-12-22,COMPLETED,45
MS-00665-24-01,PAI-00665,Milestone 24-1,2026-01-20,,DELAYED,0
MS-00666-04-01,PAI-00666,Milestone 4-1,2024-06-24,2024-07-26,COMPLETED,32
MS-00666-08-01,PAI-00666,Milestone 8-1,2024-11-17,2024-12-09,COMPLETED,22
MS-00666-08-02,PAI-00666,Milestone 8-2,2024-10-18,2024-11-18,COMPLETED,31
MS-00666-12-01,PAI-00666,Milestone 12-1,2025-03-05,,DELAYED,0
MS-00666-12-02,PAI-00666,Milestone 12-2,2025-01-28,2025-03-27,COMPLETED,58
MS-00666-16-01,PAI-00666,Milestone 16-1,2025-05-29,2025-06-28,COMPLETED,30
MS-00666-20-01,PAI-00666,Milestone 20-1,2025-10-15,2025-11-18,COMPLETED,34
MS-00666-24-01,PAI-00666,Milestone 24-1,2026-02-17,2026-04-06,COMPLETED,48
MS-00666-24-02,PAI-00666,Milestone 24-2,2026-02-21,,DELAYED,0
MS-00667-04-01,PAI-00667,Milestone 4-1,2024-07-17,,DELAYED,0
MS-00667-04-02,PAI-00667,Milestone 4-2,2024-07-16,,DELAYED,0
MS-00667-08-01,PAI-00667,Milestone 8-1,2024-11-11,2024-12-01,COMPLETED,20
MS-00667-12-01,PAI-00667,Milestone 12-1,2025-03-18,2025-03-31,COMPLETED,13
MS-00667-16-01,PAI-00667,Milestone 16-1,2025-06-27,2025-06-27,COMPLETED,0
MS-00667-16-02,PAI-00667,Milestone 16-2,2025-06-07,2025-06-07,COMPLETED,0
MS-00667-20-01,PAI-00667,Milestone 20-1,2025-11-15,2025-12-09,COMPLETED,24
MS-00667-24-01,PAI-00667,Milestone 24-1,2026-02-07,2026-03-19,COMPLETED,40
MS-00667-24-02,PAI-00667,Milestone 24-2,2026-01-17,2026-01-26,COMPLETED,9
MS-00668-04-01,PAI-00668,Milestone 4-1,2024-05-16,2024-05-16,COMPLETED,0
MS-00668-08-01,PAI-00668,Milestone 8-1,2024-10-19,,DELAYED,0
MS-00668-08-02,PAI-00668,Milestone 8-2,2024-11-11,2024-12-08,COMPLETED,27
MS-00668-12-01,PAI-00668,Milestone 12-1,2025-01-13,,DELAYED,0
MS-00668-12-02,PAI-00668,Milestone 12-2,2025-02-28,2025-03-15,COMPLETED,15
MS-00668-16-01,PAI-00668,Milestone 16-1,2025-07-06,2025-08-09,COMPLETED,34
MS-00668-20-01,PAI-00668,Milestone 20-1,2025-10-22,2025-12-27,COMPLETED,66
MS-00668-20-02,PAI-00668,Milestone 20-2,2025-11-01,,DELAYED,0
MS-00668-24-01,PAI-00668,Milestone 24-1,2026-01-13,,DELAYED,0
MS-00669-04-01,PAI-00669,Milestone 4-1,2024-05-29,2024-06-25,COMPLETED,27
MS-00669-08-01,PAI-00669,Milestone 8-1,2024-11-02,,DELAYED,0
MS-00669-12-01,PAI-00669,Milestone 12-1,2025-01-28,2025-02-20,COMPLETED,23
MS-00669-16-01,PAI-00669,Milestone 16-1,2025-05-14,2025-05-29,COMPLETED,15
MS-00669-16-02,PAI-00669,Milestone 16-2,2025-06-19,2025-08-06,COMPLETED,48
MS-00669-20-01,PAI-00669,Milestone 20-1,2025-10-11,,DELAYED,0
MS-00669-20-02,PAI-00669,Milestone 20-2,2025-09-12,2025-09-18,COMPLETED,6
MS-00669-24-01,PAI-00669,Milestone 24-1,2026-01-16,,DELAYED,0
MS-00669-24-02,PAI-00669,Milestone 24-2,2026-01-24,2026-02-06,COMPLETED,13
MS-00670-04-01,PAI-00670,Milestone 4-1,2024-05-15,,DELAYED,0
MS-00670-04-02,PAI-00670,Milestone 4-2,2024-05-11,,DELAYED,0
MS-00670-08-01,PAI-00670,Milestone 8-1,2024-11-14,2024-12-07,COMPLETED,23
MS-00670-08-02,PAI-00670,Milestone 8-2,2024-11-02,,DELAYED,0
MS-00670-12-01,PAI-00670,Milestone 12-1,2025-03-18,2025-04-03,COMPLETED,16
MS-00670-16-01,PAI-00670,Milestone 16-1,2025-06-28,2025-08-17,COMPLETED,50
MS-00670-16-02,PAI-00670,Milestone 16-2,2025-07-08,2025-08-13,COMPLETED,36
MS-00670-20-01,PAI-00670,Milestone 20-1,2025-09-25,2025-10-08,COMPLETED,13
MS-00670-24-01,PAI-00670,Milestone 24-1,2026-01-19,2026-02-13,COMPLETED,25
MS-00670-24-02,PAI-00670,Milestone 24-2,2026-01-11,,DELAYED,0
MS-00671-04-01,PAI-00671,Milestone 4-1,2024-07-18,2024-08-04,COMPLETED,17
MS-00671-08-01,PAI-00671,Milestone 8-1,2024-10-15,,DELAYED,0
MS-00671-08-02,PAI-00671,Milestone 8-2,2024-09-25,,DELAYED,0
MS-00671-12-01,PAI-00671,Milestone 12-1,2025-01-25,2025-01-25,COMPLETED,0
MS-00671-16-01,PAI-00671,Milestone 16-1,2025-06-26,2025-06-26,COMPLETED,0
MS-00671-20-01,PAI-00671,Milestone 20-1,2025-11-10,,DELAYED,0
MS-00671-20-02,PAI-00671,Milestone 20-2,2025-09-23,,DELAYED,0
MS-00671-24-01,PAI-00671,Milestone 24-1,2026-02-18,2026-02-18,COMPLETED,0
MS-00672-04-01,PAI-00672,Milestone 4-1,2024-06-05,2024-06-10,COMPLETED,5
MS-00672-04-02,PAI-00672,Milestone 4-2,2024-07-17,2024-08-11,COMPLETED,25
MS-00672-08-01,PAI-00672,Milestone 8-1,2024-10-14,2024-11-22,COMPLETED,39
MS-00672-12-01,PAI-00672,Milestone 12-1,2025-01-10,2025-02-05,COMPLETED,26
MS-00672-12-02,PAI-00672,Milestone 12-2,2025-03-09,2025-03-31,COMPLETED,22
MS-00672-16-01,PAI-00672,Milestone 16-1,2025-06-03,2025-07-10,COMPLETED,37
MS-00672-20-01,PAI-00672,Milestone 20-1,2025-10-02,2025-11-07,COMPLETED,36
MS-00672-24-01,PAI-00672,Milestone 24-1,2026-03-20,,DELAYED,0
MS-00672-24-02,PAI-00672,Milestone 24-2,2026-02-06,,DELAYED,0
MS-00673-04-01,PAI-00673,Milestone 4-1,2024-07-01,,DELAYED,0
MS-00673-08-01,PAI-00673,Milestone 8-1,2024-10-03,2024-10-03,COMPLETED,0
MS-00673-12-01,PAI-00673,Milestone 12-1,2025-02-09,2025-03-14,COMPLETED,33
MS-00673-16-01,PAI-00673,Milestone 16-1,2025-06-22,2025-07-08,COMPLETED,16
MS-00673-20-01,PAI-00673,Milestone 20-1,2025-09-18,,DELAYED,0
MS-00673-24-01,PAI-00673,Milestone 24-1,2026-01-27,2026-02-19,COMPLETED,23
MS-00673-24-02,PAI-00673,Milestone 24-2,2026-02-07,2026-04-01,COMPLETED,53
MS-00674-04-01,PAI-00674,Milestone 4-1,2024-06-12,2024-06-16,COMPLETED,4
MS-00674-08-01,PAI-00674,Milestone 8-1,2024-10-05,,DELAYED,0
MS-00674-12-01,PAI-00674,Milestone 12-1,2025-02-15,,DELAYED,0
MS-00674-12-02,PAI-00674,Milestone 12-2,2025-03-05,2025-03-28,COMPLETED,23
MS-00674-16-01,PAI-00674,Milestone 16-1,2025-05-31,2025-05-31,COMPLETED,0
MS-00674-20-01,PAI-00674,Milestone 20-1,2025-11-17,2025-12-10,COMPLETED,23
MS-00674-20-02,PAI-00674,Milestone 20-2,2025-10-22,2025-10-22,COMPLETED,0
MS-00674-24-01,PAI-00674,Milestone 24-1,2026-03-04,2026-04-10,COMPLETED,37
MS-00675-04-01,PAI-00675,Milestone 4-1,2024-06-25,,DELAYED,0
MS-00675-04-02,PAI-00675,Milestone 4-2,2024-06-19,,DELAYED,0
MS-00675-08-01,PAI-00675,Milestone 8-1,2024-10-28,,DELAYED,0
MS-00675-08-02,PAI-00675,Milestone 8-2,2024-11-01,2024-12-26,COMPLETED,55
MS-00675-12-01,PAI-00675,Milestone 12-1,2025-01-23,,DELAYED,0
MS-00675-16-01,PAI-00675,Milestone 16-1,2025-06-25,,DELAYED,0
MS-00675-20-01,PAI-00675,Milestone 20-1,2025-11-11,2025-12-20,COMPLETED,39
MS-00675-24-01,PAI-00675,Milestone 24-1,2026-01-28,,DELAYED,0
MS-00676-04-01,PAI-00676,Milestone 4-1,2024-05-31,2024-06-06,COMPLETED,6
MS-00676-08-01,PAI-00676,Milestone 8-1,2024-10-11,2024-10-11,COMPLETED,0
MS-00676-12-01,PAI-00676,Milestone 12-1,2025-02-01,,DELAYED,0
MS-00676-12-02,PAI-00676,Milestone 12-2,2025-02-18,,DELAYED,0
MS-00676-16-01,PAI-00676,Milestone 16-1,2025-06-03,2025-06-18,COMPLETED,15
MS-00676-20-01,PAI-00676,Milestone 20-1,2025-09-20,2025-09-20,COMPLETED,0
MS-00676-20-02,PAI-00676,Milestone 20-2,2025-10-27,,DELAYED,0
MS-00676-24-01,PAI-00676,Milestone 24-1,2026-01-12,2026-01-24,COMPLETED,12
MS-00677-04-01,PAI-00677,Milestone 4-1,2024-05-27,2024-07-16,COMPLETED,50
MS-00677-08-01,PAI-00677,Milestone 8-1,2024-09-22,2024-11-01,COMPLETED,40
MS-00677-08-02,PAI-00677,Milestone 8-2,2024-10-06,2024-10-24,COMPLETED,18
MS-00677-12-01,PAI-00677,Milestone 12-1,2025-03-05,,DELAYED,0
MS-00677-16-01,PAI-00677,Milestone 16-1,2025-06-21,,DELAYED,0
MS-00677-20-01,PAI-00677,Milestone 20-1,2025-10-20,2025-10-29,COMPLETED,9
MS-00677-20-02,PAI-00677,Milestone 20-2,2025-10-04,2025-10-29,COMPLETED,25
MS-00677-24-01,PAI-00677,Milestone 24-1,2026-01-12,2026-02-11,COMPLETED,30
MS-00678-04-01,PAI-00678,Milestone 4-1,2024-07-10,2024-07-10,COMPLETED,0
MS-00678-04-02,PAI-00678,Milestone 4-2,2024-06-22,,DELAYED,0
MS-00678-08-01,PAI-00678,Milestone 8-1,2024-10-05,2024-10-12,COMPLETED,7
MS-00678-08-02,PAI-00678,Milestone 8-2,2024-11-07,2024-11-07,COMPLETED,0
MS-00678-12-01,PAI-00678,Milestone 12-1,2025-01-26,2025-01-26,COMPLETED,0
MS-00678-16-01,PAI-00678,Milestone 16-1,2025-05-21,2025-06-05,COMPLETED,15
MS-00678-20-01,PAI-00678,Milestone 20-1,2025-10-21,2025-10-29,COMPLETED,8
MS-00678-20-02,PAI-00678,Milestone 20-2,2025-10-20,,DELAYED,0
MS-00678-24-01,PAI-00678,Milestone 24-1,2026-02-06,2026-02-06,COMPLETED,0
MS-00679-04-01,PAI-00679,Milestone 4-1,2024-07-08,2024-07-08,COMPLETED,0
MS-00679-08-01,PAI-00679,Milestone 8-1,2024-11-10,2024-12-04,COMPLETED,24
MS-00679-12-01,PAI-00679,Milestone 12-1,2025-03-03,,DELAYED,0
MS-00679-12-02,PAI-00679,Milestone 12-2,2025-03-02,2025-04-03,COMPLETED,32
MS-00679-16-01,PAI-00679,Milestone 16-1,2025-06-07,2025-07-20,COMPLETED,43
MS-00679-16-02,PAI-00679,Milestone 16-2,2025-06-09,2025-06-09,COMPLETED,0
MS-00679-20-01,PAI-00679,Milestone 20-1,2025-09-24,2025-09-24,COMPLETED,0
MS-00679-24-01,PAI-00679,Milestone 24-1,2026-01-17,2026-01-17,COMPLETED,0
MS-00680-04-01,PAI-00680,Milestone 4-1,2024-05-21,2024-05-21,COMPLETED,0
MS-00680-04-02,PAI-00680,Milestone 4-2,2024-05-18,2024-05-18,COMPLETED,0
MS-00680-08-01,PAI-00680,Milestone 8-1,2024-09-11,,DELAYED,0
MS-00680-12-01,PAI-00680,Milestone 12-1,2025-03-11,2025-03-11,COMPLETED,0
MS-00680-12-02,PAI-00680,Milestone 12-2,2025-02-12,2025-03-24,COMPLETED,40
MS-00680-16-01,PAI-00680,Milestone 16-1,2025-06-11,2025-06-11,COMPLETED,0
MS-00680-20-01,PAI-00680,Milestone 20-1,2025-11-15,2025-12-16,COMPLETED,31
MS-00680-24-01,PAI-00680,Milestone 24-1,2026-01-17,2026-03-07,COMPLETED,49
MS-00680-24-02,PAI-00680,Milestone 24-2,2026-02-17,2026-03-04,COMPLETED,15
MS-00681-04-01,PAI-00681,Milestone 4-1,2024-06-06,2024-07-20,COMPLETED,44
MS-00681-08-01,PAI-00681,Milestone 8-1,2024-09-23,2024-10-17,COMPLETED,24
MS-00681-12-01,PAI-00681,Milestone 12-1,2025-02-19,,DELAYED,0
MS-00681-12-02,PAI-00681,Milestone 12-2,2025-02-15,,DELAYED,0
MS-00681-16-01,PAI-00681,Milestone 16-1,2025-07-07,,DELAYED,0
MS-00681-20-01,PAI-00681,Milestone 20-1,2025-09-14,2025-09-14,COMPLETED,0
MS-00681-20-02,PAI-00681,Milestone 20-2,2025-10-02,2025-11-22,COMPLETED,51
MS-00681-24-01,PAI-00681,Milestone 24-1,2026-02-28,2026-04-16,COMPLETED,47
MS-00682-04-01,PAI-00682,Milestone 4-1,2024-07-16,2024-08-08,COMPLETED,23
MS-00682-04-02,PAI-00682,Milestone 4-2,2024-05-23,2024-06-19,COMPLETED,27
MS-00682-08-01,PAI-00682,Milestone 8-1,2024-11-04,,DELAYED,0
MS-00682-12-01,PAI-00682,Milestone 12-1,2025-02-11,,DELAYED,0
MS-00682-16-01,PAI-00682,Milestone 16-1,2025-06-15,,DELAYED,0
MS-00682-16-02,PAI-00682,Milestone 16-2,2025-07-05,2025-07-31,COMPLETED,26
MS-00682-20-01,PAI-00682,Milestone 20-1,2025-10-19,2025-11-19,COMPLETED,31
MS-00682-24-01,PAI-00682,Milestone 24-1,2026-01-30,,DELAYED,0
MS-00683-04-01,PAI-00683,Milestone 4-1,2024-07-18,2024-08-19,COMPLETED,32
MS-00683-08-01,PAI-00683,Milestone 8-1,2024-10-25,2024-11-01,COMPLETED,7
MS-00683-12-01,PAI-00683,Milestone 12-1,2025-02-05,2025-02-21,COMPLETED,16
MS-00683-12-02,PAI-00683,Milestone 12-2,2025-02-20,2025-03-09,COMPLETED,17
MS-00683-16-01,PAI-00683,Milestone 16-1,2025-06-06,,DELAYED,0
MS-00683-16-02,PAI-00683,Milestone 16-2,2025-05-17,2025-05-23,COMPLETED,6
MS-00683-20-01,PAI-00683,Milestone 20-1,2025-09-16,,DELAYED,0
MS-00683-24-01,PAI-00683,Milestone 24-1,2026-01-30,2026-02-14,COMPLETED,15
MS-00683-24-02,PAI-00683,Milestone 24-2,2026-01-23,2026-02-14,COMPLETED,22
MS-00684-04-01,PAI-00684,Milestone 4-1,2024-06-09,,DELAYED,0
MS-00684-04-02,PAI-00684,Milestone 4-2,2024-07-05,2024-08-06,COMPLETED,32
MS-00684-08-01,PAI-00684,Milestone 8-1,2024-11-14,2024-12-25,COMPLETED,41
MS-00684-12-01,PAI-00684,Milestone 12-1,2025-01-26,2025-03-14,COMPLETED,47
MS-00684-16-01,PAI-00684,Milestone 16-1,2025-05-17,2025-07-07,COMPLETED,51
MS-00684-16-02,PAI-00684,Milestone 16-2,2025-07-03,2025-07-27,COMPLETED,24
MS-00684-20-01,PAI-00684,Milestone 20-1,2025-09-16,2025-10-25,COMPLETED,39
MS-00684-20-02,PAI-00684,Milestone 20-2,2025-09-10,2025-12-07,COMPLETED,88
MS-00684-24-01,PAI-00684,Milestone 24-1,2026-03-18,,DELAYED,0
MS-00684-24-02,PAI-00684,Milestone 24-2,2026-03-08,,DELAYED,0
MS-00685-04-01,PAI-00685,Milestone 4-1,2024-06-16,2024-07-20,COMPLETED,34
MS-00685-04-02,PAI-00685,Milestone 4-2,2024-07-01,,DELAYED,0
MS-00685-08-01,PAI-00685,Milestone 8-1,2024-10-15,2024-11-19,COMPLETED,35
MS-00685-08-02,PAI-00685,Milestone 8-2,2024-10-24,2024-12-08,COMPLETED,45
MS-00685-12-01,PAI-00685,Milestone 12-1,2025-01-20,2025-01-20,COMPLETED,0
MS-00685-12-02,PAI-00685,Milestone 12-2,2025-01-14,,DELAYED,0
MS-00685-16-01,PAI-00685,Milestone 16-1,2025-05-23,,DELAYED,0
MS-00685-20-01,PAI-00685,Milestone 20-1,2025-09-21,,DELAYED,0
MS-00685-20-02,PAI-00685,Milestone 20-2,2025-10-10,2025-11-16,COMPLETED,37
MS-00685-24-01,PAI-00685,Milestone 24-1,2026-01-17,,DELAYED,0
MS-00686-04-01,PAI-00686,Milestone 4-1,2024-05-30,,DELAYED,0
MS-00686-04-02,PAI-00686,Milestone 4-2,2024-06-20,2024-07-09,COMPLETED,19
MS-00686-08-01,PAI-00686,Milestone 8-1,2024-09-29,2024-09-30,COMPLETED,1
MS-00686-12-01,PAI-00686,Milestone 12-1,2025-02-06,2025-02-18,COMPLETED,12
MS-00686-16-01,PAI-00686,Milestone 16-1,2025-06-08,2025-06-08,COMPLETED,0
MS-00686-16-02,PAI-00686,Milestone 16-2,2025-05-17,2025-06-06,COMPLETED,20
MS-00686-20-01,PAI-00686,Milestone 20-1,2025-10-17,2025-10-24,COMPLETED,7
MS-00686-24-01,PAI-00686,Milestone 24-1,2026-01-31,2026-03-10,COMPLETED,38
MS-00686-24-02,PAI-00686,Milestone 24-2,2026-03-12,2026-05-06,COMPLETED,55
MS-00687-04-01,PAI-00687,Milestone 4-1,2024-06-28,2024-06-29,COMPLETED,1
MS-00687-08-01,PAI-00687,Milestone 8-1,2024-10-24,,DELAYED,0
MS-00687-08-02,PAI-00687,Milestone 8-2,2024-10-22,,DELAYED,0
MS-00687-12-01,PAI-00687,Milestone 12-1,2025-02-01,,DELAYED,0
MS-00687-16-01,PAI-00687,Milestone 16-1,2025-05-24,,DELAYED,0
MS-00687-20-01,PAI-00687,Milestone 20-1,2025-09-12,2025-10-08,COMPLETED,26
MS-00687-20-02,PAI-00687,Milestone 20-2,2025-11-07,,DELAYED,0
MS-00687-24-01,PAI-00687,Milestone 24-1,2026-02-24,,DELAYED,0
MS-00688-04-01,PAI-00688,Milestone 4-1,2024-06-22,2024-08-13,COMPLETED,52
MS-00688-04-02,PAI-00688,Milestone 4-2,2024-06-20,2024-07-31,COMPLETED,41
MS-00688-08-01,PAI-00688,Milestone 8-1,2024-09-15,2024-10-25,COMPLETED,40
MS-00688-08-02,PAI-00688,Milestone 8-2,2024-09-26,2024-10-19,COMPLETED,23
MS-00688-12-01,PAI-00688,Milestone 12-1,2025-03-06,2025-04-05,COMPLETED,30
MS-00688-16-01,PAI-00688,Milestone 16-1,2025-07-17,,DELAYED,0
MS-00688-16-02,PAI-00688,Milestone 16-2,2025-07-15,2025-08-15,COMPLETED,31
MS-00688-20-01,PAI-00688,Milestone 20-1,2025-11-17,,DELAYED,0
MS-00688-20-02,PAI-00688,Milestone 20-2,2025-10-20,2025-10-22,COMPLETED,2
MS-00688-24-01,PAI-00688,Milestone 24-1,2026-03-04,,DELAYED,0
MS-00688-24-02,PAI-00688,Milestone 24-2,2026-01-16,2026-03-03,COMPLETED,46
MS-00689-04-01,PAI-00689,Milestone 4-1,2024-05-30,2024-06-15,COMPLETED,16
MS-00689-04-02,PAI-00689,Milestone 4-2,2024-05-24,2024-05-24,COMPLETED,0
MS-00689-08-01,PAI-00689,Milestone 8-1,2024-10-28,,DELAYED,0
